source_record_id,outer_fold,split
e4513c3d95a31cb9b2e70ba9aac54b1937bbbfb1fce1e4e3eaf07f94259ecb86,1,train
801eb4d09dd43b2b678c81a91d82521163c504324fee02de3778a3ecd1a926bc,1,train
ed46b4dc3fcd5fab1ada22a6d188180240af8e738c547e3f26fc65506b077a12,1,train
6c6dd067b740da372386ce71f81ed5b8dc2e1e9f93625be9b4884d1d73f96114,1,train
ac305df5cdc5f1b0801b93d200a6dfb28ed119ce4795422a08ad3057488758ce,1,train
86eb8973fc65f23f76646a24050506efc45364d1ed311733b312688b82d03540,1,train
dda56c3d07f633d971d329a63b1fdd7558cfca3fb0e027085f9e37f767b3fb45,1,train
edb22055eb500691bda99be2c9e755b933fda43abbb5ac8d461c3b99c85b847e,1,train
ac49935da3ee5b02cec9247a78be9b546c635c54aa6988081e4fe8709663d2f9,1,train
0c37fd58a9827290e55b34630825b0d6244c49d5ad38b4cb692ee5fba935d2c9,1,train
e3f90cf05c633dae16fb7f47884d7cd562ac2769d89e9243c8680a8ba22af681,1,train
50fcac22a7e0a3f9e29c98914641686f7b4d5b483729f33dfc0943ebc770409d,1,train
ea5f3b7855c7c13d408bff3ff046c47d194d636ff9d1cd41a54051e642651080,1,train
24fd68e79a2159278d68b9fa03c7a306d89444b373e4ed956a552290b7163fd5,1,train
1c5812f23059c8affe3af759b6ead8c2c38b856307cb70a58a6806f14bcd7133,1,train
6ab8e0705e7b40a64b138c0755ac0e4974492c819c3a3104cb9fdf9bb5c5833e,1,train
9a0d7d130a794be7bc69983881925e866dbd081148ab7ab7a8b811b52c7a21f0,1,train
a5e5532a8001b1d35b8d647ec7c6de5bd09b0cc81ab543a66c4b92d00869a830,1,train
8332987b673c95bbee93c9f25e2f6e37e4235c9e6ae83604205ff69eb49247f9,1,train
4cd62e95948bd1b704bbcb35b4c07c1ce891fe8d8603fa8d7d55722149152d09,1,train
41c314fd5e526b07168ea8735e420c8fd4da4cb146f0cb7b53a0b2e383de5f71,1,train
c52893a6a9c59524615c570b972166e20fb5dc1939f7f8a0a444a854ad8b5954,1,train
7f598fa9cd8021402624f92fab82098fb58747ccd8a722c3d994f05b6ed0f217,1,train
c590d4966929434b32180f09a7062520e5996d2f0fe22fac768d1ca0613d025e,1,train
f094aac8706b95f9bece4eeac1389e28ad75114d0e4206b7769ded1102994ff1,1,train
1223db6fa4c73ddcfb1d3c6d1d32d7a9a694a0c67b0b8896d2e2c5252ea458b7,1,train
6bcf085df851ffdd063de277d7f6de02756302343ed42266339f33b7f195ec0d,1,train
ef6d74ead7c9dae1edd8b999fa30b355c27c4fa0917c2b6342686959821c01fa,1,train
2a5b3658c6bb089977c0132627aeddf27747b5ba1997b7f2041f3039d3025854,1,train
1cd7edbfe2f40c5d7c9a6230c2530a19e1c33c1d7a4b9c2fc76e71f4a4ef2955,1,train
a2010d08bf5544fb2f61ba56db0cc9b5b6d58a43b3e7a8155eae755a2ab63922,1,train
51cce7d0485df80b75d03dee842b5fbb970f5348df67160d0e30730f577a193f,1,train
a5daa6d5539669eb579a2eb52884c6f73f940319383b144b4c4638f49c0549d8,1,train
ea6ce91f0cda3fa98f7b745b9580fd6b0403056870eb76c5fcf66334679dd7ee,1,train
c6d8fdfaebcc9424104991f6e1b2ae52cfc74b01f006f573c65d6403e27860c4,1,train
982f60fd457eb6d3d3ea718cf44d5cb26c9847a13bc9211cf942c0276094cbea,1,train
81b41de2fc119a6be204b22f6f400b640dae3281ad7449e09c510a3179f3e514,1,train
73d4dfe9d634e737477bbc0e789414071caddfba0329a03b55a67d4565f16b31,1,train
8ef03a12bf26544326b83a924d78b17a626323183f000e61b0e1269d5151d713,1,train
e65cba4765702c555356fe2b6fc3183b7079396880ffa82b6303a59358a1b860,1,train
98c1ed0f87d3d9f68a060c36de601cd9dd4c5c389aa3ef9b828e9c93c98f1a50,1,train
c302ee011150e5de42eafaa347a1b841d5d8807659f31696d8f82c5a4abc8105,1,train
17fce900c57b5d8978b6a7f3fc2fb54520a09094e94167b76cbe441400f5ad10,1,train
38085f4b22cba5fc2e5c7334dc43fd4faa9f1be9584e87c3a89ac73aa37f3ff6,1,train
f37129146fe1cc102260df1bb5035364d6977e2290c3f3c022105e91ae0cad55,1,train
97c9512caadb3ffd0ad3c7ddd23407aa54871fc60933e4b9f12a69d1cef4214f,1,train
c85e618c2cb4110b794d0c0953af57fe74dd832c9089b476240a78f6178bf1cf,1,train
aef48ae8e8f8321f0e29c116e8187c697962ab80108f224eef0febe59017821b,1,train
7dd03f8de291c327ff1d0ed6f33b027547ee5dee91900d57ad3847ddbc771ca2,1,train
5752cee9adf12bd089539e746e30b0d83f71e4f57e8da95e82619ac05b3d6b64,1,train
6bf3a7c4314c48c91d33eb94eb7bbcf708f6d2a7c6af47237735c2d12f683e35,1,train
ad959d26f847d9c030d3b6d75856d30298eaee390b8e65835b5173c70de9d93a,1,train
6a3c09e4947d005706a207b8c760dd1e4a01a013d7fdf234bb6e2abbe62ed0f8,1,train
bf0447db8e3d43257114531a92a520c82a6453bd3b7ae34aea8711ce45d014b0,1,train
55f09cfab4e7759b9196088c60e80fdf399fa12b760c9cf22aaeb33589b1808c,1,train
f1cc48536731731e0b343782efdde0db8be7fc46955c060a6588a598c61b83b5,1,train
645409494cfbc0053881ee14531a52cfc643d5a8dd013317825912b73a52362e,1,train
00dbf7ed1f04da4f573cdb1c40ee8aabbb629d7e284d1568bca51a8a5f396e7c,1,train
b7661cb5dd52c9c0fe4365fcc6bff1f997b8753cdce2392381357136c4a5bf43,1,train
4e704048021bafbeb44effb9e508d4cef59a712f89bd368f81f564485127cc02,1,train
4837f2cb17208b9a4625ebde74b97e4dd96ffdb5234013a87be717acfa0a8b14,1,train
6e7973c8c4ee77c326ae4010b1418b788a5630854185affb484685e8d73a7084,1,train
111d930258015ff415cf618a5446916b948c63467161ea1a20e0915119b50244,1,train
b66a61f7e4e30927c1735a3306a7e4fd6cf9b017aa1b11eacd63c9f666c7ac77,1,train
3366e3e79bb817fbb8c139710399b5e5e682684683af108e41f6f8f47bb2ead8,1,train
747d3e66fb22e30550810dc98794ef466dae76dcbd60596dc19187a28a0495e2,1,train
8475bd5769c68d5427ad348aa5b6061ee6bcd37f6f1837cda26be61984a04cac,1,train
ef27b562eab370d5506b6031d90875e2bf94890dc4f57239be5af639fc2bb2d3,1,train
be89c47ea7807e1e8f1728f4281bf7f92ce922539e0b3cd0848dc5a258702b8d,1,train
8b6cbbd882704231c2da058f30493957fe5f146ad538f186251118a7c93fe195,1,train
d744f4e8e0e5a37040ced43f7d9f57213e888b56527ca3961db9750dd4b525fc,1,train
54a5824b809802628fc226bf21773286f73e6051e62d9cec2df3e81d93197bde,1,train
0bb5ed634b92cd4e23359fa5c9f0f46eb531bfa0976bdd29a00e52fbed97e135,1,train
1c7add97688eeaddc1858c389db4aac1d7c75a52d05d5f15c0d081a7b938abaf,1,train
7ccb05337d74117430e9fdf9897cd7110c354bd737a7229f86fe605f50969092,1,train
50a40749308fda874b7765a8a2b85ca93645b0200e63e9851129ab8fd6f41ff9,1,train
570a9095c62e1fa55a30bd460a6ecc380dc180927ebbc369eb3452bf401f5b43,1,train
d989513ebc9b816b08d15039e20aff3eeac96a4c9cd17e51afaa8a05ead60f2f,1,train
29fe4b61c9b555bb9cc208302b5dc991e41580d993fe5cf0832053f62f80be27,1,train
06bff8560b0213942ba71145fac2e05499ca6db5f23f3a048b71ea1db4373276,1,train
a347405d861f7182f5157435b676ea5452b581ebf8b34c65c740ee6696256750,1,train
8facf48402aa60c4e52666105b216119e1b68d607cd90e64c373961ddfa8a9bf,1,train
63e7b0fd79c9670e63f19d0b85cc2c7efe0f1e527b44bbf33e9c798004594ffd,1,train
0910a774d27e3fe150f1c12d186032f527421ab5d7c35f74ac4f758094dd228d,1,train
ba77ac0a50dbbe13d7bd6839ae32c5eb1febed467656cd2322a11c5b3f747b65,1,train
4bea7852e6349795c7bb47b3b196b923e2ba8e7aeea9001ce30608cc02c0e4f6,1,train
fe7000c6192011cc4cb3fab698a7821cc7044fec6fed4d6c825162ba8e131368,1,train
8bbb88b5de9002160126d07b53f3cd2825868930b27f08e4ff4760a9c179699f,1,train
de68a6ddb137408d6f047da8b80a1ebeb03cceea79fe2bc107056a11068abdc3,1,train
b1ee4d7e89869caeb050bf6a44961b049d9934b92e5ee40bc7e869b645348de0,1,train
ee99b4a3c8e4b8ac8172a040ad3be7a04dea423a9ae0409a95df0fafc91a313a,1,train
6db86dac2c557996df538886e2ae001080ddecdab91e2e3a4edede389d70b7e7,1,train
e46fe007896b1086b24e7db53b21842ae5f26db41897be76661db0c09520f97c,1,train
5e503b8ae7945a0c7a8bcd67542d51082ffc17c2404a5253304711f79919407f,1,train
5756c809e3d8db3cdd21b5e8d36139858b8f09dbfdb84c88dd454914fd2447db,1,train
a538822eabdf193b2b19f78ccf63644aa5c71ce346c2909e83ad04440964ae88,1,train
e03a5d8fb20a6ea99425f7eb791e67ae67db33777225bd74107066b76cbd37ab,1,train
727f74ba1c3c4c66b1f6b4556991e45b07a8df2d9d01846546f6627456d8494f,1,train
d3a134515041870d4095cf6ae0a7325769f957b530f530c1edbabeaa7c0c7273,1,train
b44a3f41d310382fd60bf7f3a58d33ef67db0a23e704c0acd98fc529dad15ebc,1,train
0796be2517f6d256579d64e3fd271287a0a015eb77e018c048e59d0f28eee45f,1,train
1bfda6b9b2ec251369d6f57db5fce38fb12dcd38ecc1650133ffde8588ea9de5,1,train
dd16b30b04ffe107ef12c7c07478ee8a6f1cb06de15b60261e80e1c3592fa365,1,train
4998ff2bd307bda1d85ee16567c661c9862e55779e725e724189456e0c51af70,1,train
39eaa33a8d48061b0348f9e4a83e301a0a7459e5eb653e83810f30644bbc17f7,1,train
5371b6cfff41d777216e0c9e04d0277262e4f4b282938a4ca51084387331c4ff,1,train
5caa9ac380bb06f4d084ea82b0b0e36346f917605e5ce0b8bbbdf5ced25c6cd0,1,train
48049b601c2a81fda78b5d5252ae9ddaa08e0b7a64fbb1d35031fe640387123e,1,train
fb6e8a79c7509d2ea0d634b54f8c3c61a61c856f58b1e43907d91134de9c8f10,1,train
da52e0801985e6d911242d1cc38a5a2ba9ea6d852304175e9cf5f6682c636afe,1,train
980f2c93c9c03ec6203a0bdaeef81159a3cfe8ed1f28387385d9f45010302142,1,train
a66c4452b850b95377077697aac825a263e323984b1e8a1b5c25b1f3bbf86b4a,1,train
a46a03d1ee4daec20e9a849ba628defbbc5ebb1042f9cc44f825a9072c526ebd,1,train
c48e0d5c7811d548c58be8c2e32213fe468160e54c1ed6ee3557e08eff54818c,1,train
9f3c666f41f67c4d1304118a8d2927642bae1db9e3d7be9fec6431a472638621,1,train
4612e860034a77d8b2a28c5a307edd4c230ea2cc203c599c4d524164ca1c201c,1,train
9880128f9a4f009cbace58c35f08be763d85a148d19dbb6ed1cedb3e6b9cae7f,1,train
815d426caf6647658ab5ad600a6d9a4844a450a2fe631540bcc73263b16a4409,1,train
e9f98ce85a29627dad55d76982d434e4bdb6f159fafb9c3c1b5771e0e95bff25,1,train
562297c9b2262e5b9178439eac76300b6d0baa5c81dc6ab9a3e04f13b44d1edd,1,train
276a41fcaefc7b0f5b533b227d35bd303c63f762bbf766628024ce36f9313bf9,1,train
13db9493e5d931ec94f3d05fb0df869516c061cdb89058e2bdb16c5859508cbf,1,train
980a5bcc08361f8d083c12141878dbd24b7a236c18e8184387239050f164a315,1,train
0b6002ac98745ed77d24c58dee4c8892e1dca4c93626ce4675b9306294bb2d7d,1,train
b5271dc00037ef4441d0e9b55a7b122c6981acc750495290fdf2d1171ec45e4a,1,train
bac5a079bec62bc26a6dc783910825de9e2871a6d90c260b7f137ba75a6b17fb,1,train
17e8cff30d43b9932efa5ee5fc8ea3d9998f87aa816268d719e22c0b513067e3,1,train
2aa6a5792ef7467f71fc55b9fcc6f5c9d6ba25f470083dd8e9a787e579bfd401,1,train
94c0b44f9a2d481c5d2237dd73738cc92b9ee67076b318f634fc32aa4032a0b4,1,train
e77bd94004a0442aa632c906e2f4e997e00b478cf23900001f6d06ec63cb3ef3,1,train
416afeb98b33f5e4f2a8e68a875e28fd4105a31165d6851ea3c83a3ccaa2515c,1,train
328eaadc5fcca2d1c22ba92802c7d13404e083fcc75e8e27c502cd13af3d0548,1,train
584086a779fa152c0679d9786c1e33c602944084d5cf48f6c0e7dbbac810bd87,1,train
7cd43d94523c810f9ed5537e7015539cc8c9859bcedd689aec68db38a22003a3,1,train
fe92f0e44d936f618c5a52cbcbbb889fd256a412566488b144015b8482d7b1a1,1,train
1467b04a49c306baf2f2d7d4fd94a9e1d2b0b5a630fc1defcbc2ec8916da6c13,1,train
5a4c58dd7c63f01c85c75de330f08bf3279e1a3ffd1a3b3351ddc32a2bc68f49,1,train
2b1079c154b15202bdeb4e37d3bb3fda5cde0b6dc62e5246d0face06819abf5a,1,train
a26bf4e51a6f635e952f279fa007eebd60b1a0aa43278a348f6ce7430b2f6168,1,train
4b1c806a421b02743346fc062782ec9b603b1cfc919177966cf33f0baffd2193,1,train
ed9c1db619a6e03138850df9100b0c87a96915bff8f177717879e0b0d0763e16,1,train
397cbeb6f38ebcdc8d0dd0bc306d8baa31702dc5ab41fd7ce317e3961c9e3b32,1,train
be0ebb7565c48c88742be3d147378e0339658b36ddc168b506068b1c90f4c79a,1,train
421629aaa541cfa65f08170d2ded95bfcfb72deb6371ca7bd8cff9686b07ca24,1,train
074bdafc94897952ec047e29c94c168d74b04273139ccf2ce1e6f1873ca0ed4a,1,train
122e7e9e553c3480710d48da1b809bc3a0f00c8f31d7959bfbb0bb4217186e2f,1,train
0fdfadc8e93127b69c5cc192dde2e8ac8ed04c3d1fdbe79dfe2b87b82585bd01,1,train
9c1589756f65e471021f9e5736a89d5cabb0481ef20ec88a5286fac861609674,1,train
a31c0ced032973a0e5414d71c603cafbff10cff8e3e8d4e4a720af17012d472c,1,train
aa253d0c7343d07a4854487d2aea858f473eee151b96c2ce40bedb2ee8437306,1,train
a7a9ca7a19cbb70fe7a0ce5094b6f1add89f5b24cedf3415b2882b501c43ca03,1,train
88d41603b7bc18447226de0bd092d97caaafff7d44a58de731f2bfd695e6c89e,1,train
28b053e3389d9080286d65e0a159dfd0e84b54ab6f9d29efe76029c4e441d313,1,train
573e5d0c416baabe556bbe6df0da1d23f9d757c682f06acc75cbdeeefa53f1dd,1,train
31be86aecc38b94fea6900d3b08f0dbc20cdc907d7b94ba8ffefbc3e636be934,1,train
ca1af162eff48d01248d7b34c3dc4be9123bb4917682c15fcb42f45ba92ce681,1,train
4e2eb26c0fe972eab4b5b004faa49b46156fd4ee3808d325d7e5594a79414a9c,1,train
93b21413c755833e1950d07af850214cfb9b5519b7b21162d63f4c9ee904ca1e,1,train
7cf9fc722144d5c5e38c3fea10921acf4cb1fa34cc1bd7692b29595386d51a2e,1,train
76d06487c4ffc806c0124b367816f652dd15cd43c60141189fb67369207e51fd,1,train
284ec319e69a06d51dc7138b1cd703bdec233bd9862e76e788a66d58b5c93074,1,train
05ccbda5c8030aa70186394e3bd73c3d761e81154d70b009f09ac260843bbcb7,1,train
f31671785b3e105c3461c6f468a73e51b08fb09a2755ffa8ebfec2ee89fdccbc,1,train
eab697c8c1d27212af84b30e24e32008b1ecbc67472a7ff95ba552ee19c0db40,1,train
11f18902f6529ccd006f3eb1926c47f115d9549b2c2f079495389befb1eae919,1,train
b0eb4c514496bbccfadc92bbc9d502a308cf264f615a7270f4508adfa95341f5,1,train
5fad3e448c5e1d74ad40706ea43e831ca8eb7c7de5f8b18a8d11e3658f13675e,1,train
b76ae4c5df31d41a628c2eac6d63a7191c5c814c94f0f8c36f40d812e2089f6b,1,train
8a75076ea3879d0bf0dd017d05b4a245801a302e7b000b0a7b9c1cdb94ca975d,1,train
abcb65e9f203ebce43dfcc290e3881ec3fadd75e0780873abb34e688cf2bde55,1,train
5fff96165ae228d0b6c109dedffa29fbbe1bb5419a4e17d1eb6b6f7371638adb,1,train
ecc8758acbe3ff3c1237190f0844b57b0865bb46d0c940c7ca341391b4a24f77,1,train
83a9b71397707247df9fd3717796837f3765429b50236d6099664af84b527b36,1,train
cabc765a96e5371085f2124e0c49137c3ea6aa1d74da1cc02c830ee82ebc9b48,1,train
d6a67091791dd72522a6bef06dfea8b0c675a1445234f9512644939352bab471,1,train
f69228ae618f2a54598815acf45338b6ad192e9eb36eb4949775495b54e4ef8b,1,train
3b6be63e42bced9624f2695926dd4352285f8007d59bd5bb1dd51c40b37024a1,1,train
b792c09ee937fae339c13197e2ca35611ec60e9b4d2f0dd62906e390c58a29f0,1,train
db9e4ad5925b27ec0584e301c098615d0e7d750f33a62c852097ee5091d20bdb,1,train
b50eec873e5ad85197e459d43c6a8a7c64c7be7730e766647b9b32f8958cd6e7,1,train
cc1b2843c4a07d3b4fa4abf9fd5537a7a6d4df902398c1cbe928fe3bce259418,1,train
fb53eea3d4cdbfd82c3a411ba354fb72529c745789e35c027a285e3f70071b48,1,train
05b9b2450da4983d21d00900b28b53e5a1f95f950395ddc3ddc45cb106b759b9,1,train
a3ac2db16dcc74dd63903b195b7d1a3a53338887f18e8639c30c65d8eae7bc86,1,train
66e20104ca9e36937afb002e64108ee63a347a8b7749a55b588d30eb3e1409e4,1,train
4197c747bb633c56f7d24ec066c22ea16f41b22682b607527cfd6f1a7a2562c8,1,train
f4485fff06cc355178561099fde1bff774f6df6adb1ce135820fe0e07515311a,1,train
2d77937efb442c0e808c407a59ec6405337a2a3460fb13f2f68d8434be09fe8e,1,train
e92916be0b17ba8bf1e2d3ce1809285cc94721729d1978c457f4db8c4f4101b8,1,train
44b0ff3b5337d07bc238578620590bdec6e1c913e99c9aedd40c7306c5136dba,1,train
170bd7b79b3f5e28736c07ca59bd1f2f2b5d4f0778d08d0d065dd684c879d5d7,1,train
f0a97bfafce659abcc15ad3b27366b99f919dc16a513c0931d27b70b5eb2bd13,1,train
12f87a813a0f8b8b6295bf7bd67e6b14cf37aea45636ed5ee00d03e5b5987ffb,1,train
3ff83fc265305905760c500d9fe41689de9a1de06044ba371e5d92bef6310802,1,train
1a95813d193cd4442bc0b1f87b4bce15afbe7cd42d6c4c82b8f5c88c23abdbf2,1,train
e0bd5edf2a653605820916a1a17d66d2397b9ad0dd84f37cbd3fd3810e309037,1,train
d3dea6e23727f3861155568fe03f7508dad97315d987d7f509832e7bf6b4eecf,1,train
4dab921dc624739a417660847b4c0024fe177b771218333bf14e0d0d4e20aa91,1,train
95a4c4f399ab39050cd2c68303c1b4a717e2b85e43356b382b44a3423cac3ed0,1,train
85718d8d0d6c99912cd3eac82bdbbb72cee0878bc1891742d1d9ad494dbb5c0a,1,train
5c0c7a72328563a4b2a7d65fab7f740984af9984186caff86b9cca5da6bfe86c,1,train
5f11fef5bae9d1258380639662fb95008d4620c9b9b24aad7083e32efacfbdfc,1,train
13495fa8b8dd9679b0eab26be9488564259999759eb940cad44c16c962ae81f7,1,train
1a61ef72c42eed5e7901aa43b40e133c4e51f87ced017db6e1d465d17ca3ec78,1,train
3d49951b870f3bcf189be0c2ef0d5405a6c21987112ed1b195ea3ed4ddfb46d6,1,train
3d19f74837a5c6f5e6ce0189453e4c6b522f560699d85fed9af18054565b4fad,1,train
0dbe677afded6fdb64050e827a3a7e21d49e0ab3138a60a2e288dd171af53944,1,train
36151d13bff095b0f9b3c390fa02f663a49fd45fe72702bad759cd82db3174c3,1,train
225629385e18a6854edb9ae5dee2b6c35e44af3143cc0f0fab0867deec5c52bd,1,train
3b0abeb2580501c078d50f1862f005665c127524372015d5674ef8679685fabd,1,train
30208d526f61c08aa4e9adad5f98e9a48303a9b9357da44a27292465dbc46bf3,1,train
8d0f029901600d9418a07f1fd8a7b00c1d0b43e684bd28f66e21c5cf7dcd6021,1,train
55d65dd88579a7b1789b4e356b381badd401b3808258dce2c7f346a5dd179c07,1,train
65fc55908795c03596628c3be27eff5761f85e2f1b4291d6717c471653ee17a8,1,train
3f3aa71345eef153c551d8268b4cf413be9de4e5ebe03d0b0aef13d7178f6451,1,train
e0d210eed199a9e6092e65b724d0b6abf80444548010500e25c9fbfa593246e6,1,train
3228a5c1892f93600a970b9e099b3053b891a018a2b4fcdbe092d118a96a8fb3,1,train
55149a64f268a012247a00f9c7f3a36b557a25430fed6016ab547ff1c38e61b2,1,train
8e4ea3523595a6acd552728b47f2a13b458234f347559c26cb13139a095da1b4,1,train
9b5390ef3260489b3c3887f9fe6f349f50d003bb156f7742f95c91a2857f2dae,1,train
ecaccecb377bfe6bfdaa2574f6cdc96491a0894b2480612d0376098a403592e1,1,train
1971d2b4a4cb293ac396176c6d1190289df940842c256fea5bf08fd520cbb4f9,1,train
50c59de7b7fadd459118ad53531a05379edf5c0bbf8786fc3b4b96a2d52bd55a,1,train
8fd0fe4e154f5d8d0e6fd22a060280c5fc7e2f73594c63d13a67e97a3b835a6b,1,train
e63fd967ad59bf73b27ba4efcf551436428f26a03ab3e1ca498f3e01f0550a1a,1,train
e8921714e78de17aa9004ed167d45bd0471420f26d1c05f61df1adaf22cf37fe,1,train
2a0de0babe99f6482353deccfb8c5a64a0d4e142134c21435a7d5cb4bb7a44f0,1,train
4e8d3b7274c27d5592e32b4eb3028607e6458d3fa96ea1c253fae1519ce42ebb,1,train
c32bf43dea1035a78327d54bf13e6655b755788b7cb2b89bbd177edfc1270a1e,1,train
39f5260d468bf91cca4bc94b0f64140f65b1569a4eacdacee827afe47a7a43af,1,train
8da546665c37fd3768dd5df0c43d9e48a594114602af5888eca3732f0b8f2bdd,1,train
aeac0b830c55c2d51b6a33e30e0be051cd140df152dd398a2eddab2a28bf9b35,1,train
f1f7629e3f53f2d8e749f46a993a6e72aa316c1d9c1f8b1c67c6dd1a677d2932,1,train
5db554cde5ce7bc9cf816db20cff72939c5d380706d527f487672a618aca59be,1,train
ad3bbd4bc195aca26dbe34255846b204647007f9008cd1604caf31a6030ec266,1,train
6807374cf8dc72644182a43a9da4afcfba4ad80f80c056f982d40cb0cdd9609b,1,train
e92297353a3a22b944725a165b52f80a1965ee09f6178dfc184860131871920c,1,train
64093b9f13e7c9c5796331cf22a51a3878853dd9a68ddd7e2bd97746e9a148f9,1,train
c997661e8f088ce61daed2d734e2baf038d0a5f5a2326a8545dcefa81f72bec0,1,train
d064c27e57ecbf5d0cace935aea0fc9d1053dd486ab0eaeec1c8b8e510cc7bd3,1,train
e01c7f73d3b9c5e56e27a66af611a14995b4b65854a282507dbf90ced9dc54ac,1,train
ee64c4c983197496a5a20dfb847c9b4515dbdade50852024c565d1a74b63cc24,1,train
9662010e2490990d85dd702691d3e752f5a17e905f96d98be43c275a1e08a893,1,train
f9871cd35fbbef3dcc9a11edf31cde93a1421f2f6768ec1eda59f1fd8a7eda5b,1,train
f865f3eb3350200dfbeb524ebdd2d755fefe3d4d2a2093ca5e4c3d388c760e50,1,train
555340884fdb40170947c98290702c40554069d24cf22f20a9785c5218582ca2,1,train
b4ddfccd8e4d07b77338aafe76e7c9ca43343a328bbb848444a3ecb6133dc14d,1,train
857b369ecd76d80997f03f4eb841148b4a57ca5b325132205a6ff964ff20122c,1,train
74137ae4e7726b7bd996489326eb22a2b8918ea0504267c8fb1fbab7f5ae7b42,1,train
862548383e807e3e1f19b50f24a8569b6ffb9dec43bdb049f653d08bc3af9d3a,1,train
50a1482d80d92dbb826319e4766efc53b1bdf8ad4e84880dca534a5dda4f5043,1,train
09483a45ca26429c517c73946e7c0e42d0b268c8e54f9f87e8d06f6ddbddf0e6,1,train
e3b43d0c2f88cf262221ae16e2204cd0eab17feeda587be40cda3a8f76eae2f7,1,train
293fd70db77ae8dac4ff7015aa8471bbee8dc11c94d69214be1164a3a65ded47,1,train
1d8c825fa4140f5726cf96d2fbc410daf8dc1449a57aa3018d8d69710baf1acf,1,train
96fe6b8a15df2ad16bdc1b1426c5388a37e247e2707b5f5e0efc650981a54522,1,train
058ccc5f0c17c416ef06df1ed5deaa48d112f42a14f667bcf9846fdb664ef366,1,train
ec4ebe569d3745dd4c8b9698518c7aa342acae412e99da6fde3e888b7d603a83,1,train
6249033ebb4873778de8d435f8863876ed0ccf3c336662af8118b4596dbc2285,1,train
6be95b1a0e561d03e9ff9bb3bf48e85fc3bb4ae85b750949097b5270445e0b2f,1,train
ccd0b5095c5ca020ed29dcb4ed07bc78fb4f8bd1d01103c832c16f74415da411,1,train
866639f3b9f95c14339f44ed24824b71cda6a70d63a86fe0edf0685a8baf5c75,1,train
7788b10861e73289e28b8fbecdb74643ae51fd2135b9ae4865d7ae2a22141973,1,train
a9da9db2467c1a5fe7257adb1987e930ea751470576c10c82f4397f3dd37b63f,1,train
59e566c9593c67991a9806b91f08f73822a0101cbf3d442380b33413985e2c61,1,train
85a02e1802e7b312ed957ee39e2bbfe0b4632dd2d25d3a8ce177b48d26ba1fc2,1,train
302494caeb3ee0101f8f544443114bef1a41d67b3f2ce1366f69f9a3f31ce11c,1,train
d26328550683e27aa4c4fe5be7e2d668c08dadae337ff364dbeb060fd5a931bd,1,train
c67ea185339d2fb8c8312dc38cff21dc6b000f785be421eef88bbdcdf6c6b17a,1,train
1c68670c6ff38a49598f90f6157ce8bac895df1254da553b54bf687cfa750f91,1,train
4f4759b87edf8e38b6b6c5dd3a52b7fd18a9f97b78b0b8933276755f4ad88080,1,train
ff5ec594276eaf7458f2130bcf3e75b5d349c038b2b084453d15878aca86b077,1,train
aeabe5f00bb9cc0af7000e3fafc88866155e65ab4d5da58274d0dee130a02388,1,train
721efe630e75ad47ccaef650071f9859ae1b8779a8c95ecea3c05cada999c1f2,1,train
33aa276ee8893c316e5b08f90d403be82db716c7a10ce7d0c6a91aa861061f55,1,train
2de6307edc2b60e3648d6c261996c60ddb15ccc9f4069aee2e9ee4e9ca9dcaee,1,train
e40a0fc10b44506213ca47e78c7d510fb7715425780e3f270f0a25a0b0fc9acd,1,train
d1958961f2d45dc817103b882041c89ee03cfc904630b276a8df79cc1bb77be4,1,train
112e7b51e7d078dd62fe5bcec15f48660dbfc572df659aea50141c8a731a6877,1,train
26b4822fa63df3b3e9c29f678473792ea52b5b587e2cab81296a5a914d19b8b3,1,train
60dac4fdcf327b961a62f11465381e422541c18c956cf5cf22c128d4b842b021,1,train
d98717d4a561c7ad6b0aa9c5e73ecccbfb6510d07c8f23d7934fec3f8fbcf474,1,train
298396fbfdd8164ae18c277866976ca23849141cf1815c2bcec80e4ae07c61b7,1,train
fb94ee8ea1e782bef0347d3f68c7a3b2779dd41a95c0aa9dfffc9da76f70ba9f,1,train
5b5485c49c314af261c3458801b8a573f2c1563a3c311c29143aab59d9d911ea,1,train
05567423ae09c5925d6146877dafb322bf8ffcd07a7f3933256d62e795f81820,1,train
f0a4ff0b2550559804aa110b3356616d37f08aea297e713738efde6a82a9c905,1,train
def918c1724a318819400b627c2284b9d77b244b87ba2494717c910e5c9c38bc,1,train
dba044228ddb18bf24955ec6f54e2d9d259a453b9e3cc7ac001d1eb1b5c9b9ff,1,train
81797337a73820dc32b1a903022de6137363f685e79ff3d28361b746ffaed4d1,1,train
f4d53f6572ae8b078ab81ba0147ca9577c4911fee5434fc10bcd3664f586de6f,1,train
db842124e7a33dd5887c8d22a815b1649cda7401b683f5f9cc6c7a9dbd533a3e,1,train
dfb22216dca7b15a73c5d13592b3a4d456865e6b14a914fc23a7440d2c793feb,1,train
49adb4d4ef7cf9b7221faad79fd9c2cb259872644777044983365486723c67f4,1,train
be89c78f29804f04841228bffef4532f286878a08b52cf8f4f17b15a9fa83364,1,train
1e575562ac1159a8405c09757fa2ecb84640a371604a760ff9c484986079044d,1,train
297cf77b86d2fe61e413421d7216874ab77f45748dff5f7a2531cdaab79a4050,1,train
42782168745dc8505000dbae693962b78560d30e77d5c939cf351a8b1435ee0b,1,train
