recommendation_instance_id,prediction_snapshot_id,recommendation_revision_id,recommendation_review_status,predicted_class_name,n0_r0_agreement,predictive_entropy,max_model_score,seed_disagreement,trajectory,policy_version,active
b005fa32cd6fd69e3b06e60a,40eb1421808c1351b23bbc90,6dfa5a114de3a1ade03c6ad2,advisor_review_required,Medium,True,0.2510619175073,0.9441123800666658,0.0,2.0,strategy_b_governed_learning_path_v1,False
a3b1dd0f536d424e9262bd6e,e7a231acea308b11b9cc4f99,bf6505c4d1e04b336b5f16a6,advisor_review_required,Low,True,0.1423367137994711,0.96803954845272,0.0,-1.0,strategy_b_governed_learning_path_v1,False
95df873e2badc6234df4635a,b84aa84b2ddac2c172199aa2,5471c644d5113ff17203a400,advisor_review_required,Low,True,0.5114134122944083,0.7947336181519925,0.0,4.0,strategy_b_governed_learning_path_v1,False
21a98cdf85cb29be60e6e371,d01bde48817b0a03ebbcdc6a,a44b82ad9b51d1c21e0ae593,advisor_review_required,Low,True,0.08538428718774009,0.9832395153364196,0.0,-7.0,strategy_b_governed_learning_path_v1,False
9d5d82b4fe35f2a6607d5c5d,88b4d8421b146d7214f32078,35f3c155905116cbbd64fa64,advisor_review_required,Medium,True,0.5459384205469179,0.7702998212853343,0.0,0.0,strategy_b_governed_learning_path_v1,False
c72d854fbed6de4e9ee72f50,bb6da635654d28292802982b,6cdd7486a75d25f182584ca6,advisor_review_required,Low,True,0.2624508533118397,0.9328778196785381,0.0,3.0,strategy_b_governed_learning_path_v1,False
7226af77ff63bfb8fcf4238d,a8a6ed2a2bfff96f513c8318,d49a50db8a0a428d423ca8cf,advisor_review_required,Medium,True,0.22386489725736658,0.9494993072501627,0.0,-1.0,strategy_b_governed_learning_path_v1,False
373922fa9f3c6e6ad1ce13d1,200971e6a0d05ecf00e5cfd1,afb130ca97d5982f42bfa189,advisor_review_required,Medium,True,0.5459384205469179,0.7702998212853343,0.0,0.0,strategy_b_governed_learning_path_v1,False
47a7a54edc17acbed6bf6ba2,19bd82f9e676a357448e16cc,edfb70217c0e3f9214edff03,advisor_review_required,High,True,0.3503861016498111,0.8909737093320391,0.0,1.0,strategy_b_governed_learning_path_v1,False
374610a360107c570ffd9423,ff3999f8bba2608ace7756c1,8488a55b3d3b685f665b5e45,advisor_review_required,Low,True,0.2030741839863196,0.9488724927976582,0.0,1.0,strategy_b_governed_learning_path_v1,False
821f19e4dde5166d5bd189d0,e3381a41e9b369bbad6648d2,ef11e58a4a43551654587b90,advisor_review_required,Medium,True,0.7101740435080109,0.5079858942615195,0.6,0.0,strategy_b_governed_learning_path_v1,False
7a761044c818a502a04db895,042c09b249a34a3f3a08073e,d91d6d5dc4b0051a4caa90ea,advisor_review_required,High,True,0.725982954785993,0.5977063054280891,0.4,2.0,strategy_b_governed_learning_path_v1,False
2f93702400a9204699206e81,f03e8d03e6e1430c3da4dd04,9dff53a4c755d9ceef0d45f5,advisor_review_required,Medium,True,0.19411648583111007,0.9603986237236747,0.0,-2.0,strategy_b_governed_learning_path_v1,False
9bc6bd44b4a13d85f1e8c9a5,9d3b7dfe672f5e16636a73d6,110b9b030511c1328ac4f115,advisor_review_required,Low,True,0.31184740578178144,0.9065340992954933,0.0,-1.0,strategy_b_governed_learning_path_v1,False
355f3d1b5c04b10230cb0f34,e8154b112d93e95e7f5a6a1e,b59b65f5eb9c2690dc22712f,advisor_review_required,Medium,True,0.31262310670542376,0.9206751338194106,0.0,1.0,strategy_b_governed_learning_path_v1,False
24c99043ffe7fd6e0a298e9b,132ac738d870afb886b2e141,af2a76d260c81ca64de8345a,advisor_review_required,Low,True,0.63366483242284,0.6977005119502822,0.0,-1.0,strategy_b_governed_learning_path_v1,False
e1c6b214c6cde601d762202f,335c2c2e6957228b729e2f17,1babcf8979051ec01eab66e3,advisor_review_required,Medium,True,0.3009707965721917,0.9216667563883,0.0,0.0,strategy_b_governed_learning_path_v1,False
56abd30afaeca3eed57936bd,829b3228473d66830116487a,430fc6927c149a787b8d3f2e,advisor_review_required,Low,True,0.19705252399315704,0.9558966684645476,0.0,-1.0,strategy_b_governed_learning_path_v1,False
7b2b58f5d7090c83e151d9a0,c2e4428ae3741fb70fd0a776,b35a751eaebab2431577d897,advisor_review_required,Low,True,0.5230860296841132,0.785099680128017,0.0,-2.0,strategy_b_governed_learning_path_v1,False
52093df37b54be7abd108301,1104a5ddb477d66483eaf9d5,9872afc3e97d291428348354,advisor_review_required,Medium,True,0.5528803766412443,0.7710965291186582,0.0,0.0,strategy_b_governed_learning_path_v1,False
99005ab93632d1e0d6042dcf,50851559fabe992b5d9e679d,bddac08e3dfdd7a6ac7104fb,advisor_review_required,Low,True,0.5116517353446228,0.7942393346178054,0.0,-1.0,strategy_b_governed_learning_path_v1,False
23846c322927bdcb0cb93c37,52407c8511c0beeac6ae85b4,b5b5d74fdd2a0f5a18c7a80d,advisor_review_required,Medium,True,0.19009396079303637,0.9583492888573698,0.0,1.0,strategy_b_governed_learning_path_v1,False
d6a51892b00fb031a23533b4,e6ed4e96fd948548071f16c1,bff1538e1294343056db6a28,advisor_review_required,High,True,0.19922245546546125,0.9501534608714541,0.0,1.0,strategy_b_governed_learning_path_v1,False
6686d55e43444de5fc27e5fa,47e5fc0554186c063de02108,73bc32bb8ebf471e44faefcc,advisor_review_required,Low,True,0.696035567321642,0.5530394413290486,0.4,0.0,strategy_b_governed_learning_path_v1,False
3ee9c043566338a362a1b1d0,de86210d0bd4b080ee5b7157,33a8acfa1ed16a2ef24f4a15,advisor_review_required,Medium,True,0.19009396079303637,0.9583492888573698,0.0,1.0,strategy_b_governed_learning_path_v1,False
0adb67ca2ec6513c69858db7,7e219385c6d785811905f292,665a1f1806b0fb8316af178b,advisor_review_required,Medium,True,0.21788736779072876,0.9541412904315436,0.0,1.0,strategy_b_governed_learning_path_v1,False
b6f2ced1ad4b3879b022eac1,731f30c86256076a4dc3bc58,375d8eb90cfbbb920f70e290,advisor_review_required,High,True,0.33026098386140257,0.8996005819689152,0.0,0.0,strategy_b_governed_learning_path_v1,False
970f42a82e9514fe751044ec,f80ae4efec961dfd41329f87,68165882b9831900d79ef871,advisor_review_required,Low,True,0.6606948780150117,0.640251811871887,0.0,1.0,strategy_b_governed_learning_path_v1,False
39dcfb4d8ea908fbadb6e3b6,cc1e4bc7959672c8e6d72bea,68af1999224e3f0dca86ae55,advisor_review_required,Medium,True,0.15387105123428219,0.9702407616319532,0.0,1.0,strategy_b_governed_learning_path_v1,False
a3c42a28ce01d30f90884bcb,d6641f27c897192ca1392fea,7333daead42b2ed980c2e9f1,advisor_review_required,Low,True,0.403031378275656,0.8621735211879556,0.0,0.0,strategy_b_governed_learning_path_v1,False
834d939a450911619c101e4b,39546424f68a5889dc2a270b,d0ac82f07c89cfc950976c1e,advisor_review_required,Low,True,0.29430017789922347,0.9198622080906576,0.0,1.0,strategy_b_governed_learning_path_v1,False
159302ff7b7372ae2f24a501,c5730077a59a0ab020fbbdf3,a705bebea09ad8bd28aa5977,advisor_review_required,Medium,True,0.6594748331880957,0.6614020373020544,0.2,1.0,strategy_b_governed_learning_path_v1,False
4cb330132c4e1cfa3fdea1f8,1ab27d0cc4d2e538dac9b5f7,02a82a183a228f683cac5388,advisor_review_required,High,True,0.5454525457989233,0.770389420159362,0.0,1.0,strategy_b_governed_learning_path_v1,False
69b9e202fe4756f3e8116ab5,e39f3636f5aa9317acf5a63c,ec5bd01c6f014a2cfba6e934,advisor_review_required,High,True,0.3073451756852784,0.9156325246925249,0.0,-2.0,strategy_b_governed_learning_path_v1,False
236978ac9ce676457ee87fa0,e1587fa52616713d1504d9b7,c268732729b1ec715469ec94,advisor_review_required,Low,True,0.6805511612995161,0.5923310941033354,0.2,0.0,strategy_b_governed_learning_path_v1,False
101e27db79279ddbc9d1de15,7ba19bb632f6041fd5559a4a,c81434fec47a517f1a7ce86b,advisor_review_required,Low,True,0.696035567321642,0.5530394413290486,0.4,0.0,strategy_b_governed_learning_path_v1,False
aa11b3f20b7da34062b4a160,231cb13563a229335dfd5a69,8594d4630fbb0d03425b672d,advisor_review_required,High,True,0.3218518969787296,0.9060453277855819,0.0,0.0,strategy_b_governed_learning_path_v1,False
3c27b2fdc198e29dba0a5f0a,00adfd75e32e34b3d2b1a157,22972b5c16d27f2a0705e07d,advisor_review_required,Medium,True,0.6689723210000105,0.658752101692346,0.2,2.0,strategy_b_governed_learning_path_v1,False
b904291fcbecda3d48b14666,b599ede538063daf54a49754,26cc7fb88ba7a854df7d2098,advisor_review_required,Low,True,0.7077578303939871,0.570670644204955,0.2,0.0,strategy_b_governed_learning_path_v1,False
8f81c00eb68a3568d0ec1d13,02b1cf442e7a3d946f80e82d,e1b4e29f740ad38c76cb231a,advisor_review_required,Low,True,0.20785441234671817,0.9481520475042112,0.0,-1.0,strategy_b_governed_learning_path_v1,False
7e5561ccdd0da5d7a3a024d3,8ba79b026c4e0c036cd0cb0f,bab65f135fc06cbdc0fc8442,advisor_review_required,Medium,False,0.7019630775536878,0.5268950818099312,0.2,-1.0,strategy_b_governed_learning_path_v1,False
53a69292bc1a29cf9fce6ed8,81ea1ce4d8dba8e5d96cbce8,538a4afc8e58dae15fff27e1,advisor_review_required,Low,True,0.21032164865475755,0.9463405928076712,0.0,0.0,strategy_b_governed_learning_path_v1,False
817495ac3120dd2bad586fce,b9989b09972bd22a9e3ba462,6b377bdb8199876e63c112d7,advisor_review_required,Medium,True,0.21788736779072876,0.9541412904315436,0.0,1.0,strategy_b_governed_learning_path_v1,False
977cb53055a9b162d5af4b68,8d1502c5d123f38125700b69,c54d72e364c0fa806db8b681,advisor_review_required,Low,True,0.7077578303939871,0.570670644204955,0.2,0.0,strategy_b_governed_learning_path_v1,False
251288c7b75b1b5d35c1732d,d9ef10d86cfed80949616c4e,34c94255d3ccabedf6cbd036,advisor_review_required,Low,True,0.27802242294828067,0.920761028060159,0.0,0.0,strategy_b_governed_learning_path_v1,False
1ea1b5645b59589ab07d78f9,cc82d07e8de6aff176a2d5e2,7762181f48cd4d4dfc4bc221,advisor_review_required,Low,True,0.45799667521237647,0.8302958260646733,0.0,0.0,strategy_b_governed_learning_path_v1,False
f05ca29039df34ebf7046ce6,a48e1f4b5db89b380e74012a,fab0f9346605fd1c2e5a0dd0,advisor_review_required,Medium,True,0.19729751213947827,0.9591002402176505,0.0,1.0,strategy_b_governed_learning_path_v1,False
522b5c263983a7925d088d48,4b449726fb5c1b60de247b32,1952ea15e6616d4e276072a8,advisor_review_required,Low,True,0.2030741839863196,0.9488724927976582,0.0,1.0,strategy_b_governed_learning_path_v1,False
3308de3df29379439b1d5d6e,1a06b30945a2984a7bab168d,5ba6e5f07a23175f0de3c977,advisor_review_required,High,True,0.4281854631833685,0.8502298300110176,0.0,1.0,strategy_b_governed_learning_path_v1,False
f23e1f04e1ae2a119b00559b,f49af0cfba38cc88b0112827,99d19a5b07424789b45cc74a,advisor_review_required,Low,True,0.18785667336283793,0.9537803145233156,0.0,0.0,strategy_b_governed_learning_path_v1,False
3f98a056dd1793a3c7c5fd97,8150fe2d547bada8a2de7f87,83e0d2a92cccb75ae0ed9603,advisor_review_required,Low,True,0.203446525652803,0.9535998965434122,0.0,0.0,strategy_b_governed_learning_path_v1,False
7e8d559c53b2fd33b6b1bdea,88207854666d621a90da5a40,1709fc2703ceff1b4d1b2a63,advisor_review_required,Medium,True,0.6204922215093046,0.6965492685813992,0.0,1.0,strategy_b_governed_learning_path_v1,False
63a0560ab4e13ed2901ee3c1,d7195a7371a169ec25caf6fa,65aed62330bac6268fffadd1,advisor_review_required,Low,True,0.18785667336283793,0.9537803145233156,0.0,0.0,strategy_b_governed_learning_path_v1,False
99c72bd622c8b5d158261ad3,75e7c1af3c94cdd5cb2865e9,965947009f8c8c694970c4b2,advisor_review_required,Low,True,0.19705252399315704,0.9558966684645476,0.0,-1.0,strategy_b_governed_learning_path_v1,False
b0cfceaa0676eccece7ce460,725585f3e98a62667ab5c213,f47c4343a2808ef77b04a9bd,advisor_review_required,High,True,0.14733960010949476,0.9670409358074105,0.0,0.0,strategy_b_governed_learning_path_v1,False
0c3874eb29dfb4081dfb02e3,0dcdb3f4d46f62e4b5985a52,254415a36c82a1d7fbff2a7c,advisor_review_required,Medium,True,0.175817014613715,0.9640687453147242,0.0,-1.0,strategy_b_governed_learning_path_v1,False
8e15a3c50a9a166e687a629d,bb007a7b44295e7a9b700493,7ef0ee361a1e2328b167a9d6,advisor_review_required,Low,True,0.5230860296841132,0.785099680128017,0.0,-2.0,strategy_b_governed_learning_path_v1,False
3bfdc01aaa442776d5871cce,e07414453cc780ece2e78f55,916c32e95e46aa0c425fd49b,advisor_review_required,Medium,True,0.3315045572602512,0.9067243347841767,0.0,-2.0,strategy_b_governed_learning_path_v1,False
99a8f1e16060a35d814d7567,c428ca289d0ddc0991348719,30433785b2371ba10816a7b1,advisor_review_required,Medium,True,0.4350336672382935,0.8587786566846944,0.0,0.0,strategy_b_governed_learning_path_v1,False
edeaca06071e9a42284c70c5,ca555f04a055d5ef9909de55,d5f2c5cc945aa55376dcfdf5,advisor_review_required,Medium,True,0.24175190903526755,0.9466324374846826,0.0,0.0,strategy_b_governed_learning_path_v1,False
a68a89d0710a6524285ed148,ff632f95330895fa4d4eaa50,84f27f5f6dcfef4a99e6e872,advisor_review_required,Medium,False,0.6621232234249073,0.6463347025597554,0.2,-2.0,strategy_b_governed_learning_path_v1,False
90692fc16c80990fa2271fd3,0c2b4adb78b7fccd295d377c,ba3125cb9d8fbc2ef123e9ca,advisor_review_required,Medium,True,0.3845834376350723,0.8843829151618804,0.0,-1.0,strategy_b_governed_learning_path_v1,False
b859da94a089e1a620e85934,c9ce52db6aff6344a99470e6,5371d925cc6d70fa68925fd4,advisor_review_required,Low,True,0.2573427447056563,0.9338568994840122,0.0,-2.0,strategy_b_governed_learning_path_v1,False
219ddaa1900cde85c7449aa5,453240749993a4d854162b01,cd6a6795c819f04b0dcbe95b,advisor_review_required,Medium,False,0.6621232234249073,0.6463347025597554,0.2,-2.0,strategy_b_governed_learning_path_v1,False
a2d11438a41ab40b4ce3c45c,ceca4d6eef95510497bfc9e6,7480b3edd2b28f024774c093,advisor_review_required,Medium,True,0.3845834376350723,0.8843829151618804,0.0,-1.0,strategy_b_governed_learning_path_v1,False
6a2b4c2a939bf11848459f11,7347b5711db6a57000ba400c,11c335ea138fea93c3519731,advisor_review_required,Medium,True,0.20667877230486137,0.9563760432260766,0.0,-1.0,strategy_b_governed_learning_path_v1,False
596736f6afee2c7d66def1a7,9e7192312096e58796339e8f,fc30b809d1d33434c47a9e10,advisor_review_required,Medium,True,0.20147997074526988,0.9580996299686706,0.0,-2.0,strategy_b_governed_learning_path_v1,False
188ae5aeb7be84fe41bdc446,453ec0a2572412888c631795,db3bbdff385a4e45cff2b062,advisor_review_required,Low,True,0.2833069367906201,0.9203281236427913,0.0,0.0,strategy_b_governed_learning_path_v1,False
f5a6691e37387c88b42659c5,6bab11fff0e90517949d92b9,6ba52fc6053287def5298a81,advisor_review_required,Medium,True,0.2140206648011957,0.9543428317319945,0.0,0.0,strategy_b_governed_learning_path_v1,False
e8800d01d0a6f7579bd2a0d1,471185e7037709f4f748da58,50250b5ec4d0f97cdd3adbd9,advisor_review_required,Medium,True,0.42406475599391835,0.8646249158786101,0.0,1.0,strategy_b_governed_learning_path_v1,False
7534f9db59088b36818c0fea,5cdad559edddf405598371b1,d6002741dd852f8cbda06e0a,advisor_review_required,Low,True,0.10037987755435462,0.9799381752756977,0.0,-6.0,strategy_b_governed_learning_path_v1,False
a5e8288ce7cc3350938c5ce6,eb969bd1cef8d3a1ea92341b,800306d93e93ede3bbb457de,advisor_review_required,Medium,True,0.23338706323662203,0.9471210764267012,0.0,-1.0,strategy_b_governed_learning_path_v1,False
0be19d7a2043ddf56b2c8219,8d8f6d17928c8bce9cc9983f,0ec31f739822b1366776da06,advisor_review_required,Low,True,0.21105788738057202,0.9529976062847398,0.0,-7.0,strategy_b_governed_learning_path_v1,False
fd4820157dc323c180ffc0bf,1d39fce43ce9f3b0beb277fc,dacebe44302e39183804a37e,advisor_review_required,Medium,True,0.18390180969260642,0.962933643143262,0.0,0.0,strategy_b_governed_learning_path_v1,False
1e237ddab24bc01901a189ef,ffec77f58cb7947d84677ead,2fd0c0ace05a341da90b6e37,advisor_review_required,Low,True,0.389771649967586,0.8719192891348129,0.0,2.0,strategy_b_governed_learning_path_v1,False
e2898a556f0e7e2fbda4ff7f,f0dbfacb39eadcb5e799dc52,6f70bd9a08e4db228702d98b,advisor_review_required,High,True,0.725982954785993,0.5977063054280891,0.4,2.0,strategy_b_governed_learning_path_v1,False
62b92c152480bd54189fe67d,98ecbc3b07bb7926f0967c7a,d3be55aff71a37249fa67258,advisor_review_required,Low,True,0.3245138955655051,0.9018131913203316,0.0,2.0,strategy_b_governed_learning_path_v1,False
f9449bf89949f30ff30d7fd5,c8ced58566530157a2bdc6c6,99c1730e43fcf33e803c6ebd,advisor_review_required,Medium,True,0.6929098448408003,0.5593030697330643,0.4,3.0,strategy_b_governed_learning_path_v1,False
5d71c9b16bc69e54ed5e454a,c9b6b6ba7c548ae2c1b58e2e,f720c5f103e1d3535b6e3341,advisor_review_required,Low,True,0.613111130914319,0.7120719743525067,0.0,3.0,strategy_b_governed_learning_path_v1,False
2ec56acefa02b3baafc1d5e2,4a4df99855c2638612b2d554,6c9db2a702243b0e6ed8d784,advisor_review_required,Low,True,0.6606948780150117,0.640251811871887,0.0,1.0,strategy_b_governed_learning_path_v1,False
9e6cd6deba3b191204cf95fb,25ab6917e4e0187ea48be71b,970dc278dbd9919fc9becc17,advisor_review_required,Medium,True,0.38008220376799706,0.8830166099780247,0.0,4.0,strategy_b_governed_learning_path_v1,False
8156440cf868fcea5e8aa241,aea82a9f8fd640f5a51a2cf4,ecb24d85d300502754511a27,advisor_review_required,Medium,True,0.2203048592016554,0.9527796825595644,0.0,-2.0,strategy_b_governed_learning_path_v1,False
aa94aa24162a3337e2731382,05263a89f5be334d575f00b9,7261a7c7790cfd4f23e763ee,advisor_review_required,Medium,True,0.208381434242786,0.9525295630304293,0.0,0.0,strategy_b_governed_learning_path_v1,False
34774f53a239ee46567e2b31,d3cc9703a7211295e6f9bd36,f5b811a620fa84f9be8dee92,advisor_review_required,High,False,0.67259853018466,0.6296602375562949,0.4,-1.0,strategy_b_governed_learning_path_v1,False
1af2744652f97017eb13a452,cc629e2e9c987dd51319dd60,873c9db619379a3238891ded,advisor_review_required,High,True,0.08337458737532225,0.9839579912487941,0.0,1.0,strategy_b_governed_learning_path_v1,False
f79772ba02a57228ae522c1b,d5ccc646502694e842c20730,333fee3e13637071f3a9d9e8,advisor_review_required,Low,True,0.4349961981167353,0.8450212160260773,0.0,0.0,strategy_b_governed_learning_path_v1,False
df61fb7921e50a4ae94f9457,4ae6bba1639964604ca097ac,0c39e51a580b25acc5a3c9ad,advisor_review_required,Medium,True,0.23338706323662203,0.9471210764267012,0.0,-1.0,strategy_b_governed_learning_path_v1,False
ab1aa8246f30404474872ef5,0e26a1c620e47a85c03ca771,6305588056142086409d4431,advisor_review_required,Low,True,0.6982305762856676,0.5098730601690241,0.4,-1.0,strategy_b_governed_learning_path_v1,False
2d03f67fd4bf4debfe3b5c8a,06f09abe33e2e00b7fca0725,b1762bdd6ecd526a137b6211,advisor_review_required,Medium,True,0.613200174468294,0.7323993735252878,0.0,1.0,strategy_b_governed_learning_path_v1,False
b183d447de16a333ef7eebc7,3e06fbf685f9470f5128e756,ff7a08575cc76c04668bd7a5,advisor_review_required,High,True,0.09570202004346379,0.980925260413026,0.0,0.0,strategy_b_governed_learning_path_v1,False
561d6d347ffc1afad6e6a603,39d1847b9c8dc78a67dec5b0,d707a82cd00570e9fbe3c29f,advisor_review_required,Medium,True,0.5147249338136154,0.8166324387635173,0.0,-2.0,strategy_b_governed_learning_path_v1,False
9ec6b298748fce9756e2380e,c1a1a79c53caf1b7b1792d17,870f60c363272a2137145b5a,advisor_review_required,Medium,False,0.7273192148942156,0.509529016072411,0.4,-1.0,strategy_b_governed_learning_path_v1,False
fca0f4301a369706ca9630a1,6b329ceb19bd0ff6222878b2,24f7dc2bd20e8560f62d70dc,advisor_review_required,Low,True,0.10037987755435462,0.9799381752756977,0.0,-6.0,strategy_b_governed_learning_path_v1,False
a7b9178bbd41e8bbca408a54,57a3acd85fedb8a20ae4589e,1e60bfe5460b3185dfef66f7,advisor_review_required,High,False,0.67259853018466,0.6296602375562949,0.4,-1.0,strategy_b_governed_learning_path_v1,False
2009b1d1eda415b8b00368dd,694ffb333e96fb6215ccd2ef,c518e1a07fe899c2d78c1932,advisor_review_required,Medium,True,0.24175190903526755,0.9466324374846826,0.0,0.0,strategy_b_governed_learning_path_v1,False
531741ef9bcd7eb07bc229cf,d1095b4854c0fcde78bb9bc9,85536864c2c67a828ca8d54f,advisor_review_required,High,False,0.5019886171415708,0.8066823545797807,0.0,-1.0,strategy_b_governed_learning_path_v1,False
6c1026713871b12624f2f1a0,07498871ab3a47c5530bd400,188c4df53e057ee88b7a6177,advisor_review_required,Medium,True,0.5459384205469179,0.7702998212853343,0.0,0.0,strategy_b_governed_learning_path_v1,False
754b74b1c072f2a1e9684f7a,d405aae2b67d9572e7bfa036,4295291d1adf1744727b1701,advisor_review_required,Medium,False,0.6995295484710051,0.5432474250438206,0.2,-1.0,strategy_b_governed_learning_path_v1,False
c9c1eeae9256b52ad3c9f66e,7ca389dab36b08a009ef0ea2,4fd0575f6683c32bf807f630,advisor_review_required,Low,True,0.7077578303939871,0.570670644204955,0.2,0.0,strategy_b_governed_learning_path_v1,False
8ef7cce979fcec924bd4ec90,586668fcc7be46ee3b6962bd,e3e2be40976d2e2901fc5d2b,advisor_review_required,Low,True,0.3553629539099836,0.8927121579144537,0.0,-1.0,strategy_b_governed_learning_path_v1,False
f9adde9adccb16d86e5c689d,3b302817a37c6332dc453e50,4cb5aa80569ff2d2c835f584,advisor_review_required,Low,True,0.403031378275656,0.8621735211879556,0.0,0.0,strategy_b_governed_learning_path_v1,False
47a731ee8e05bcacae0012c4,358f0928406d3820b041b6c2,052085ff18e2f5d9210fd12e,advisor_review_required,Low,True,0.6858912699926984,0.6241564094916607,0.2,-2.0,strategy_b_governed_learning_path_v1,False
f63a94359f9e2caf7318427e,96b43c8ccee353a2849bc619,a089e3d661468f8f8dc6de9e,advisor_review_required,Low,True,0.6733635170505631,0.6134874128781185,0.2,1.0,strategy_b_governed_learning_path_v1,False
ff2f1bfe46ecbeb1c82e598c,76469958f7280c0d294b621b,e92bad30dccd81ca526031e9,advisor_review_required,Medium,False,0.7019630775536878,0.5268950818099312,0.2,-1.0,strategy_b_governed_learning_path_v1,False
3c1546c7f5db646f801b19ee,722022d081f3dbb18d42fc67,a2738151c1fd310e7019738a,advisor_review_required,High,True,0.09960041490478304,0.9801205097259974,0.0,0.0,strategy_b_governed_learning_path_v1,False
171d9d49b11100759a953016,1e7297cddd55b056d01bc87c,5097645f1ab0d61bbbe6e52a,advisor_review_required,Medium,True,0.18991455722904504,0.9612836048889302,0.0,-1.0,strategy_b_governed_learning_path_v1,False
2a801e733cd92bb177cecc8f,85d52be5325566c8ba052d6f,a32daf7f89318183cb7f7cd0,advisor_review_required,High,False,0.5019886171415708,0.8066823545797807,0.0,-1.0,strategy_b_governed_learning_path_v1,False
eb5258d7e9a59a96778103ee,0d30efc1d4063d14f06cfaee,c0ad30d6185b5475300a8903,advisor_review_required,Medium,True,0.49360131474850677,0.8227412699328784,0.0,-2.0,strategy_b_governed_learning_path_v1,False
79c62a72c16f4cd6bca79e02,2de86af60579bce72c16795e,0a7696cc91bf63b0d3add700,advisor_review_required,Medium,True,0.23931318593816384,0.9466060331798106,0.0,-1.0,strategy_b_governed_learning_path_v1,False
012526537682477722c81be0,1252ff53b8489e1f47fa8455,1b9ad9039192696b10fb37af,advisor_review_required,High,True,0.3935913650701048,0.8679668203345031,0.0,0.0,strategy_b_governed_learning_path_v1,False
6f9e0f9089c6667be9c18232,d1c6b5e5d4f646a695d684c3,5a8babf84ef35a2b1580692d,advisor_review_required,Medium,True,0.2140206648011957,0.9543428317319945,0.0,0.0,strategy_b_governed_learning_path_v1,False
bc7d79fb9b679d7c1a97f058,9c66e2bc725fc1c18bea1895,e082eb9024bee26c268f6dad,advisor_review_required,High,True,0.09960041490478304,0.9801205097259974,0.0,0.0,strategy_b_governed_learning_path_v1,False
6fce1d7d0e0d09b338e1c06a,9008e1b5a1f13e0d0fd6c06f,414dae265512abb93cd2c7b1,advisor_review_required,Medium,False,0.6995295484710051,0.5432474250438206,0.2,-1.0,strategy_b_governed_learning_path_v1,False
8f9d784471d1601923a6126b,a610fa0ecf2f24ce82ce1b7b,a4a73031a3f047601e032694,advisor_review_required,Low,True,0.5997299188669402,0.73510771430236,0.0,-2.0,strategy_b_governed_learning_path_v1,False
1d248f439a1eb2352ee4c6f3,ac14aa3f9eee0c5fa5499b82,bb14de139f005118452ce765,advisor_review_required,Medium,True,0.44460654081689366,0.8498041738355745,0.0,-1.0,strategy_b_governed_learning_path_v1,False
01102805099a3c52de96d59a,ab82e46cc26746e998664973,cdf126b7a76b1d2d92b9f004,advisor_review_required,High,True,0.2890006363894144,0.9165862766126492,0.0,-1.0,strategy_b_governed_learning_path_v1,False
8d0ce9bae8b897d0fda3552b,a4bca06bfad35b8d1aa88ede,1a117008f0736f2febc6da72,advisor_review_required,Medium,True,0.29612619069028134,0.9208129775912699,0.0,-2.0,strategy_b_governed_learning_path_v1,False
464a249588a16861f9c0d14e,c4026821f5b5f79f804ae41f,7fe98519ddd61a233e655c25,advisor_review_required,Medium,True,0.208381434242786,0.9525295630304293,0.0,0.0,strategy_b_governed_learning_path_v1,False
71e5d619f6f8fffe67d77e88,705d15a768a02852ac7f63f4,5a5bf9ed5466beb13458fdb9,advisor_review_required,Medium,True,0.5311069911467948,0.8038429236657766,0.2,-3.0,strategy_b_governed_learning_path_v1,False
21b874aa35972c90ba1cd9fc,07ed667c2b302b0cd651de6b,389e9fb14dd16c9f6fad6236,advisor_review_required,High,True,0.17983694374491668,0.9565183320234505,0.0,0.0,strategy_b_governed_learning_path_v1,False
389f9f4cf14c44ada9c4f30d,c99c464d57466124230ab0a9,663a103fff13de3b77f3d467,advisor_review_required,High,False,0.5019886171415708,0.8066823545797807,0.0,-1.0,strategy_b_governed_learning_path_v1,False
f5c3cf24c90f70eec74125a5,b7e97ec2de94b376a8797c11,c6b00f92e11050484c0ccb76,advisor_review_required,Medium,True,0.37645154107874323,0.8909749990194589,0.0,-2.0,strategy_b_governed_learning_path_v1,False
2c8cc54c3a61df2b9df0e95e,b6de1e214588e94f69aeaca1,24bfc34a2b6262c6f1a51744,advisor_review_required,High,True,0.2381034915159539,0.9386009138445761,0.0,1.0,strategy_b_governed_learning_path_v1,False
f77a9465efbc6bd7b95167ea,453493a779dd994efe8249f5,5c54e460c53551e9b0c05fa8,advisor_review_required,Medium,True,0.33254637817445315,0.9079313118719176,0.0,-3.0,strategy_b_governed_learning_path_v1,False
db3599fb464c2ac1fa2f40fa,c17385a8fec6c41fe4205e4e,6fbf80c6a69912bfd4ea5392,advisor_review_required,Low,True,0.5724817090245502,0.7581784839316746,0.0,0.0,strategy_b_governed_learning_path_v1,False
d84b299126bd147f9ae08cfa,dc772ef581bdefe8dd47967b,41722aa1258c122194a137ba,advisor_review_required,Medium,True,0.1732122150330342,0.9639072313628763,0.0,-2.0,strategy_b_governed_learning_path_v1,False
22a0175b1caf88d38eca3e43,0addbd49c3f8601fe8d13af7,292330e75d4e754546a0704b,advisor_review_required,Medium,True,0.2169444043121285,0.9541783119963597,0.0,-2.0,strategy_b_governed_learning_path_v1,False
