student_index,rank,item_id,intervention_name,score,explanation
24,3,counselor_meeting,Academic Counselor Consultation,0.9175,"Đề xuất 'Academic Counselor Consultation' được lựa chọn vì nó hỗ trợ khắc phục tình trạng mức độ tương tác lớp học thấp, đáp ứng nhu cầu cải thiện kết quả học tập hiện tại, vừa sức với năng lực hiện tại của bạn, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 0.66, Diff Fit: 1.00, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.85)"
24,4,lms_onboarding,LMS Navigation Tutorial,0.9125,"Đề xuất 'LMS Navigation Tutorial' được lựa chọn vì nó hỗ trợ khắc phục tình trạng mức độ tương tác lớp học thấp, đáp ứng nhu cầu cải thiện kết quả học tập hiện tại, vừa sức với năng lực hiện tại của bạn, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 0.66, Diff Fit: 1.00, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.80)"
24,5,parent_sync,Parent-Teacher Engagement Sync,0.9075,"Đề xuất 'Parent-Teacher Engagement Sync' được lựa chọn vì nó hỗ trợ khắc phục tình trạng mức độ tương tác lớp học thấp, đáp ứng nhu cầu cải thiện kết quả học tập hiện tại, vừa sức với năng lực hiện tại của bạn, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 0.66, Diff Fit: 1.00, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.75)"
25,1,advanced_seminar,Advanced Subject Seminar,0.9139,"Đề xuất 'Advanced Subject Seminar' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro không đạt kết quả môn học, đáp ứng nhu cầu cải thiện kết quả học tập hiện tại, vừa sức với năng lực hiện tại của bạn, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 0.98, Diff Fit: 1.00, Time Fit: 0.72, Prereq Fit: 1.00, Effect: 0.60)"
25,2,remedial_class,Remedial Topic Bootcamps,0.725,"Đề xuất 'Remedial Topic Bootcamps' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro không đạt kết quả môn học, vừa sức với năng lực hiện tại của bạn. (Risk Match: 1.00, Perf Need: 0.01, Diff Fit: 1.00, Time Fit: 0.52, Prereq Fit: 1.00, Effect: 0.95)"
25,3,study_group,Facilitated Study Group,0.69,"Đề xuất 'Facilitated Study Group' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro không đạt kết quả môn học, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 0.01, Diff Fit: 0.50, Time Fit: 0.92, Prereq Fit: 1.00, Effect: 0.75)"
25,4,interactive_quiz,LMS Interactive Quizzing,0.6761,"Đề xuất 'LMS Interactive Quizzing' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro không đạt kết quả môn học, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 0.21, Diff Fit: 0.00, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.85)"
25,5,lms_onboarding,LMS Navigation Tutorial,0.6711,"Đề xuất 'LMS Navigation Tutorial' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro không đạt kết quả môn học, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 0.21, Diff Fit: 0.00, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.80)"
26,1,remedial_class,Remedial Topic Bootcamps,0.8181,"Đề xuất 'Remedial Topic Bootcamps' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro không đạt kết quả môn học, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 0.49, Diff Fit: 0.50, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.95)"
26,2,study_group,Facilitated Study Group,0.6947,"Đề xuất 'Facilitated Study Group' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro không đạt kết quả môn học, vừa sức với năng lực hiện tại của bạn, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 0.41, Perf Need: 0.49, Diff Fit: 1.00, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.75)"
26,3,interactive_quiz,LMS Interactive Quizzing,0.6305,"Đề xuất 'LMS Interactive Quizzing' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro không đạt kết quả môn học, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 0.41, Perf Need: 0.49, Diff Fit: 0.50, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.85)"
26,4,lms_onboarding,LMS Navigation Tutorial,0.6255,"Đề xuất 'LMS Navigation Tutorial' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro không đạt kết quả môn học, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 0.41, Perf Need: 0.49, Diff Fit: 0.50, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.80)"
26,5,parent_sync,Parent-Teacher Engagement Sync,0.6205,"Đề xuất 'Parent-Teacher Engagement Sync' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro không đạt kết quả môn học, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 0.41, Perf Need: 0.49, Diff Fit: 0.50, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.75)"
27,1,study_group,Facilitated Study Group,0.8419,"Đề xuất 'Facilitated Study Group' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro không đạt kết quả môn học, vừa sức với năng lực hiện tại của bạn, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 0.33, Diff Fit: 1.00, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.75)"
27,2,time_planning,Time Management Workshop,0.7751,"Đề xuất 'Time Management Workshop' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro không đạt kết quả môn học, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 0.40, Diff Fit: 0.50, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.70)"
27,3,remedial_class,Remedial Topic Bootcamps,0.7269,"Đề xuất 'Remedial Topic Bootcamps' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro không đạt kết quả môn học. (Risk Match: 1.00, Perf Need: 0.33, Diff Fit: 0.50, Time Fit: 0.60, Prereq Fit: 1.00, Effect: 0.95)"
27,4,interactive_quiz,LMS Interactive Quizzing,0.6349,"Đề xuất 'LMS Interactive Quizzing' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro không đạt kết quả môn học, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 0.48, Perf Need: 0.40, Diff Fit: 0.50, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.85)"
27,5,lms_onboarding,LMS Navigation Tutorial,0.6299,"Đề xuất 'LMS Navigation Tutorial' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro không đạt kết quả môn học, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 0.48, Perf Need: 0.40, Diff Fit: 0.50, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.80)"
28,1,remedial_class,Remedial Topic Bootcamps,0.7982,"Đề xuất 'Remedial Topic Bootcamps' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro không đạt kết quả môn học, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 0.39, Diff Fit: 0.50, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.95)"
28,2,study_group,Facilitated Study Group,0.6855,"Đề xuất 'Facilitated Study Group' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro không đạt kết quả môn học, vừa sức với năng lực hiện tại của bạn, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 0.44, Perf Need: 0.39, Diff Fit: 1.00, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.75)"
28,3,interactive_quiz,LMS Interactive Quizzing,0.6292,"Đề xuất 'LMS Interactive Quizzing' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro không đạt kết quả môn học, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 0.44, Perf Need: 0.43, Diff Fit: 0.50, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.85)"
28,4,lms_onboarding,LMS Navigation Tutorial,0.6242,"Đề xuất 'LMS Navigation Tutorial' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro không đạt kết quả môn học, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 0.44, Perf Need: 0.43, Diff Fit: 0.50, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.80)"
28,5,parent_sync,Parent-Teacher Engagement Sync,0.6192,"Đề xuất 'Parent-Teacher Engagement Sync' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro không đạt kết quả môn học, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 0.44, Perf Need: 0.43, Diff Fit: 0.50, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.75)"
29,1,extra_exercises,Targeted Practice Exercises,0.8555,"Đề xuất 'Targeted Practice Exercises' được lựa chọn vì nó hỗ trợ khắc phục tình trạng xu hướng điểm số đang giảm, vừa sức với năng lực hiện tại của bạn, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 0.33, Diff Fit: 1.00, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.90)"
29,2,study_group,Facilitated Study Group,0.8066,"Đề xuất 'Facilitated Study Group' được lựa chọn vì nó hỗ trợ khắc phục tình trạng xu hướng điểm số đang giảm, vừa sức với năng lực hiện tại của bạn, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 0.89, Perf Need: 0.33, Diff Fit: 1.00, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.75)"
29,3,remedial_class,Remedial Topic Bootcamps,0.7855,"Đề xuất 'Remedial Topic Bootcamps' được lựa chọn vì nó hỗ trợ khắc phục tình trạng xu hướng điểm số đang giảm, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 0.33, Diff Fit: 0.50, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.95)"
29,4,academic_coaching,Biweekly Academic Coaching,0.7743,"Đề xuất 'Biweekly Academic Coaching' được lựa chọn vì nó hỗ trợ khắc phục tình trạng xu hướng điểm số đang giảm, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 0.40, Diff Fit: 0.50, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.70)"
29,5,interactive_quiz,LMS Interactive Quizzing,0.7554,"Đề xuất 'LMS Interactive Quizzing' được lựa chọn vì nó hỗ trợ khắc phục tình trạng xu hướng điểm số đang giảm, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 0.89, Perf Need: 0.40, Diff Fit: 0.50, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.85)"
30,1,academic_coaching,Biweekly Academic Coaching,0.9298,"Đề xuất 'Biweekly Academic Coaching' được lựa chọn vì nó hỗ trợ khắc phục tình trạng xu hướng điểm số đang giảm, đáp ứng nhu cầu cải thiện kết quả học tập hiện tại, vừa sức với năng lực hiện tại của bạn, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 0.80, Diff Fit: 1.00, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.70)"
30,2,peer_tutoring,Peer-Led Study Tutoring,0.9046,"Đề xuất 'Peer-Led Study Tutoring' được lựa chọn vì nó hỗ trợ khắc phục tình trạng xu hướng điểm số đang giảm, đáp ứng nhu cầu cải thiện kết quả học tập hiện tại, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 1.00, Diff Fit: 0.50, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.80)"
30,3,extra_exercises,Targeted Practice Exercises,0.8146,"Đề xuất 'Targeted Practice Exercises' được lựa chọn vì nó hỗ trợ khắc phục tình trạng xu hướng điểm số đang giảm, đáp ứng nhu cầu cải thiện kết quả học tập hiện tại, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 1.00, Diff Fit: 0.50, Time Fit: 1.00, Prereq Fit: 0.00, Effect: 0.90)"
30,4,remedial_class,Remedial Topic Bootcamps,0.7446,"Đề xuất 'Remedial Topic Bootcamps' được lựa chọn vì nó hỗ trợ khắc phục tình trạng xu hướng điểm số đang giảm, đáp ứng nhu cầu cải thiện kết quả học tập hiện tại, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 1.00, Diff Fit: 0.00, Time Fit: 1.00, Prereq Fit: 0.00, Effect: 0.95)"
31,1,study_group,Facilitated Study Group,0.8702,"Đề xuất 'Facilitated Study Group' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro không đạt kết quả môn học, vừa sức với năng lực hiện tại của bạn, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 0.99, Perf Need: 0.49, Diff Fit: 1.00, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.75)"
31,2,remedial_class,Remedial Topic Bootcamps,0.8171,"Đề xuất 'Remedial Topic Bootcamps' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro không đạt kết quả môn học, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 0.49, Diff Fit: 0.50, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.95)"
31,3,interactive_quiz,LMS Interactive Quizzing,0.8063,"Đề xuất 'LMS Interactive Quizzing' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro không đạt kết quả môn học, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 0.99, Perf Need: 0.49, Diff Fit: 0.50, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.85)"
31,4,lms_onboarding,LMS Navigation Tutorial,0.8013,"Đề xuất 'LMS Navigation Tutorial' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro không đạt kết quả môn học, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 0.99, Perf Need: 0.49, Diff Fit: 0.50, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.80)"
31,5,parent_sync,Parent-Teacher Engagement Sync,0.7963,"Đề xuất 'Parent-Teacher Engagement Sync' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro không đạt kết quả môn học, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 0.99, Perf Need: 0.49, Diff Fit: 0.50, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.75)"
32,1,interactive_quiz,LMS Interactive Quizzing,0.9357,"Đề xuất 'LMS Interactive Quizzing' được lựa chọn vì nó hỗ trợ khắc phục tình trạng học lực đầu vào chưa tốt, đáp ứng nhu cầu cải thiện kết quả học tập hiện tại, vừa sức với năng lực hiện tại của bạn, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 0.75, Diff Fit: 1.00, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.85)"
32,2,lms_onboarding,LMS Navigation Tutorial,0.9307,"Đề xuất 'LMS Navigation Tutorial' được lựa chọn vì nó hỗ trợ khắc phục tình trạng học lực đầu vào chưa tốt, đáp ứng nhu cầu cải thiện kết quả học tập hiện tại, vừa sức với năng lực hiện tại của bạn, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 0.75, Diff Fit: 1.00, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.80)"
32,3,parent_sync,Parent-Teacher Engagement Sync,0.9257,"Đề xuất 'Parent-Teacher Engagement Sync' được lựa chọn vì nó hỗ trợ khắc phục tình trạng học lực đầu vào chưa tốt, đáp ứng nhu cầu cải thiện kết quả học tập hiện tại, vừa sức với năng lực hiện tại của bạn, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 0.75, Diff Fit: 1.00, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.75)"
32,4,peer_tutoring,Peer-Led Study Tutoring,0.8899,"Đề xuất 'Peer-Led Study Tutoring' được lựa chọn vì nó hỗ trợ khắc phục tình trạng học lực đầu vào chưa tốt, đáp ứng nhu cầu cải thiện kết quả học tập hiện tại, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 0.92, Diff Fit: 0.50, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.80)"
32,5,study_group,Facilitated Study Group,0.8847,"Đề xuất 'Facilitated Study Group' được lựa chọn vì nó hỗ trợ khắc phục tình trạng học lực đầu vào chưa tốt, đáp ứng nhu cầu cải thiện kết quả học tập hiện tại, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 0.92, Diff Fit: 0.50, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.75)"
33,1,study_group,Facilitated Study Group,0.858,"Đề xuất 'Facilitated Study Group' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro không đạt kết quả môn học, vừa sức với năng lực hiện tại của bạn, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 0.96, Perf Need: 0.47, Diff Fit: 1.00, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.75)"
33,2,remedial_class,Remedial Topic Bootcamps,0.8139,"Đề xuất 'Remedial Topic Bootcamps' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro không đạt kết quả môn học, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 0.47, Diff Fit: 0.50, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.95)"
33,3,interactive_quiz,LMS Interactive Quizzing,0.7954,"Đề xuất 'LMS Interactive Quizzing' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro không đạt kết quả môn học, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 0.96, Perf Need: 0.48, Diff Fit: 0.50, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.85)"
33,4,lms_onboarding,LMS Navigation Tutorial,0.7904,"Đề xuất 'LMS Navigation Tutorial' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro không đạt kết quả môn học, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 0.96, Perf Need: 0.48, Diff Fit: 0.50, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.80)"
33,5,parent_sync,Parent-Teacher Engagement Sync,0.7854,"Đề xuất 'Parent-Teacher Engagement Sync' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro không đạt kết quả môn học, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 0.96, Perf Need: 0.48, Diff Fit: 0.50, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.75)"
34,1,extra_exercises,Targeted Practice Exercises,0.9264,"Đề xuất 'Targeted Practice Exercises' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro không đạt kết quả môn học, đáp ứng nhu cầu cải thiện kết quả học tập hiện tại, vừa sức với năng lực hiện tại của bạn, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 0.68, Diff Fit: 1.00, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.90)"
34,2,remedial_class,Remedial Topic Bootcamps,0.8568,"Đề xuất 'Remedial Topic Bootcamps' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro không đạt kết quả môn học, đáp ứng nhu cầu cải thiện kết quả học tập hiện tại, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 0.68, Diff Fit: 0.50, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.95)"
34,3,academic_coaching,Biweekly Academic Coaching,0.8166,"Đề xuất 'Biweekly Academic Coaching' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro không đạt kết quả môn học, đáp ứng nhu cầu cải thiện kết quả học tập hiện tại, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 0.61, Diff Fit: 0.50, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.70)"
34,4,study_group,Facilitated Study Group,0.739,"Đề xuất 'Facilitated Study Group' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro không đạt kết quả môn học, đáp ứng nhu cầu cải thiện kết quả học tập hiện tại, vừa sức với năng lực hiện tại của bạn, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 0.42, Perf Need: 0.68, Diff Fit: 1.00, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.75)"
34,5,interactive_quiz,LMS Interactive Quizzing,0.6593,"Đề xuất 'LMS Interactive Quizzing' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro không đạt kết quả môn học, đáp ứng nhu cầu cải thiện kết quả học tập hiện tại, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 0.42, Perf Need: 0.61, Diff Fit: 0.50, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.85)"
35,1,study_group,Facilitated Study Group,0.8635,"Đề xuất 'Facilitated Study Group' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro nghỉ học nhiều, vừa sức với năng lực hiện tại của bạn, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 0.44, Diff Fit: 1.00, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.75)"
35,2,extra_exercises,Targeted Practice Exercises,0.8485,"Đề xuất 'Targeted Practice Exercises' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro nghỉ học nhiều, vừa sức với năng lực hiện tại của bạn, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 0.44, Diff Fit: 1.00, Time Fit: 0.80, Prereq Fit: 1.00, Effect: 0.90)"
35,3,attendance_monitoring,Daily Attendance Monitoring,0.8083,"Đề xuất 'Daily Attendance Monitoring' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro nghỉ học nhiều, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 0.47, Diff Fit: 0.50, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.90)"
35,4,counselor_meeting,Academic Counselor Consultation,0.8033,"Đề xuất 'Academic Counselor Consultation' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro nghỉ học nhiều, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 0.47, Diff Fit: 0.50, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.85)"
35,5,interactive_quiz,LMS Interactive Quizzing,0.803,"Đề xuất 'LMS Interactive Quizzing' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro nghỉ học nhiều, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 0.47, Diff Fit: 0.50, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.85)"
36,1,lms_onboarding,LMS Navigation Tutorial,0.9376,"Đề xuất 'LMS Navigation Tutorial' được lựa chọn vì nó hỗ trợ khắc phục tình trạng thời gian tự học chưa đủ, đáp ứng nhu cầu cải thiện kết quả học tập hiện tại, vừa sức với năng lực hiện tại của bạn, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 0.79, Diff Fit: 1.00, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.80)"
36,2,parent_sync,Parent-Teacher Engagement Sync,0.9326,"Đề xuất 'Parent-Teacher Engagement Sync' được lựa chọn vì nó hỗ trợ khắc phục tình trạng thời gian tự học chưa đủ, đáp ứng nhu cầu cải thiện kết quả học tập hiện tại, vừa sức với năng lực hiện tại của bạn, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 0.79, Diff Fit: 1.00, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.75)"
36,3,time_planning,Time Management Workshop,0.9279,"Đề xuất 'Time Management Workshop' được lựa chọn vì nó hỗ trợ khắc phục tình trạng thời gian tự học chưa đủ, đáp ứng nhu cầu cải thiện kết quả học tập hiện tại, vừa sức với năng lực hiện tại của bạn, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 0.79, Diff Fit: 1.00, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.70)"
36,4,interactive_quiz,LMS Interactive Quizzing,0.9276,"Đề xuất 'LMS Interactive Quizzing' được lựa chọn vì nó hỗ trợ khắc phục tình trạng thời gian tự học chưa đủ, đáp ứng nhu cầu cải thiện kết quả học tập hiện tại, vừa sức với năng lực hiện tại của bạn, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 0.79, Diff Fit: 1.00, Time Fit: 0.90, Prereq Fit: 1.00, Effect: 0.85)"
36,5,peer_tutoring,Peer-Led Study Tutoring,0.8713,"Đề xuất 'Peer-Led Study Tutoring' được lựa chọn vì nó hỗ trợ khắc phục tình trạng thời gian tự học chưa đủ, đáp ứng nhu cầu cải thiện kết quả học tập hiện tại, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 0.98, Diff Fit: 0.50, Time Fit: 0.80, Prereq Fit: 1.00, Effect: 0.80)"
37,1,remedial_class,Remedial Topic Bootcamps,0.8154,"Đề xuất 'Remedial Topic Bootcamps' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro không đạt kết quả môn học, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 0.48, Diff Fit: 0.50, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.95)"
37,2,study_group,Facilitated Study Group,0.6418,"Đề xuất 'Facilitated Study Group' được lựa chọn vì nó vừa sức với năng lực hiện tại của bạn, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 0.24, Perf Need: 0.48, Diff Fit: 1.00, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.75)"
37,3,extra_exercises,Targeted Practice Exercises,0.5854,"Đề xuất 'Targeted Practice Exercises' được lựa chọn vì nó vừa sức với năng lực hiện tại của bạn, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 0.00, Perf Need: 0.48, Diff Fit: 1.00, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.90)"
37,4,interactive_quiz,LMS Interactive Quizzing,0.5786,"Đề xuất 'LMS Interactive Quizzing' được lựa chọn vì nó phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 0.24, Perf Need: 0.49, Diff Fit: 0.50, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.85)"
37,5,peer_tutoring,Peer-Led Study Tutoring,0.5754,"Đề xuất 'Peer-Led Study Tutoring' được lựa chọn vì nó vừa sức với năng lực hiện tại của bạn, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 0.00, Perf Need: 0.48, Diff Fit: 1.00, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.80)"
38,1,advanced_seminar,Advanced Subject Seminar,0.8894,"Đề xuất 'Advanced Subject Seminar' được lựa chọn vì nó hỗ trợ khắc phục tình trạng rủi ro không đạt kết quả môn học, đáp ứng nhu cầu cải thiện kết quả học tập hiện tại, vừa sức với năng lực hiện tại của bạn, phù hợp với thời gian học tập hàng tuần của bạn. (Risk Match: 1.00, Perf Need: 0.65, Diff Fit: 1.00, Time Fit: 1.00, Prereq Fit: 1.00, Effect: 0.60)"
