recommendation_instance_id,goal_id,goal_type,title,description,baseline,target,measurement_method,start_date,target_date,priority,status,evidence_codes,policy_version
daf657be3855e5bfc8f5ee7e,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'high_predicted_achievement']",strategy_b_governed_learning_path_v1
323a9316bfaa218ec828e4dc,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
8fc5f9161dbe53fb21f35349,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
7889584a70828d04bec16487,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
2f9bce4ad9d9a80b8ada7d81,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
878871c0d97afd74286c5128,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'high_predicted_achievement']",strategy_b_governed_learning_path_v1
c28c192202ec2676c15c1e4c,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
860ca90baf83637cb0d8ad72,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
2dd9c644237a0e20685ccbb9,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'high_predicted_achievement']",strategy_b_governed_learning_path_v1
70da072edc57367cb571e309,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
9d9a6e5993fec5db931d7457,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'high_predicted_achievement']",strategy_b_governed_learning_path_v1
6a05b455c56024aeabca7e74,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
c39578881ddefa74bc0cbbc8,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
d5819a1409813364f668226b,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
eedddd0351052f72c65cd5c4,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'high_predicted_achievement']",strategy_b_governed_learning_path_v1
f4969d5f4044b4e0a6a6d265,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'high_predicted_achievement']",strategy_b_governed_learning_path_v1
d4fc33f7b34ac9da3ef2aa1d,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
0af4eb9eaa0b2ec20ab75064,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
22ce9e7a77e0805b8477d468,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
8d845d0f875668ade76df015,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
7d9d3f1b60c540c08d73a2e1,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
e9a58da78af8f9eee00c604d,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
2f80caaaab894218cbd6b704,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
ce1309e588756786d39982a0,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
d1614e804387584a4d55e80d,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
f9df3bc62f972432312b57d5,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
6f1ffa49e40032c89ffd5f42,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
2b924d60c760548b1ceaf5a6,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
164b0acf783c8dc7bc9da03b,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
84a9fc969bd6eac4710c4c16,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'high_predicted_achievement']",strategy_b_governed_learning_path_v1
d04af29b0a169253b3521d10,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
279a8a52bcfd2e40e5078f66,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
a4090f004aa256bf8c7a96f0,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'high_predicted_achievement']",strategy_b_governed_learning_path_v1
fc39ba070271ff948ab102ef,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
b8286b49d94593c72ef05496,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
a1354f7f05784e56936d85b0,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
10601d60abfb5c857f03c326,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
54363743d96080d1a749eb13,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
446d95c4382e1c8633a53f06,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
a5dd481df32e3ccf593d4e2e,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
732f8107153add6c9de644cf,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
df026b50cc10aa81c7e1ec37,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
0f5ed30371c3c725f10ef4ac,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
584ba767f903da37593391b8,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
6c71740d37e581095e858316,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
a63f225045be60f619a29448,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
bcba3d5fbd3d549e88d7cec9,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'high_predicted_achievement']",strategy_b_governed_learning_path_v1
b005fa32cd6fd69e3b06e60a,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
a3b1dd0f536d424e9262bd6e,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
95df873e2badc6234df4635a,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
21a98cdf85cb29be60e6e371,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
9d5d82b4fe35f2a6607d5c5d,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
c72d854fbed6de4e9ee72f50,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
7226af77ff63bfb8fcf4238d,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
373922fa9f3c6e6ad1ce13d1,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
47a7a54edc17acbed6bf6ba2,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'high_predicted_achievement']",strategy_b_governed_learning_path_v1
374610a360107c570ffd9423,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
821f19e4dde5166d5bd189d0,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
7a761044c818a502a04db895,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'high_predicted_achievement']",strategy_b_governed_learning_path_v1
2f93702400a9204699206e81,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
9bc6bd44b4a13d85f1e8c9a5,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
355f3d1b5c04b10230cb0f34,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
24c99043ffe7fd6e0a298e9b,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
e1c6b214c6cde601d762202f,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
56abd30afaeca3eed57936bd,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
7b2b58f5d7090c83e151d9a0,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
52093df37b54be7abd108301,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
99005ab93632d1e0d6042dcf,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
23846c322927bdcb0cb93c37,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
d6a51892b00fb031a23533b4,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'high_predicted_achievement']",strategy_b_governed_learning_path_v1
6686d55e43444de5fc27e5fa,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
3ee9c043566338a362a1b1d0,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
0adb67ca2ec6513c69858db7,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
b6f2ced1ad4b3879b022eac1,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'high_predicted_achievement']",strategy_b_governed_learning_path_v1
970f42a82e9514fe751044ec,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
39dcfb4d8ea908fbadb6e3b6,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
a3c42a28ce01d30f90884bcb,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
834d939a450911619c101e4b,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
159302ff7b7372ae2f24a501,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
