student_key,course_key,stage,action_id,behavior_aligned,next_stage_risk,favorable_final_outcome
005c679982adf18290cacbda4f5beb750d95351c6d78ff8b38970c174197b9b6,DDD-2013J,EARLY_35,VLE_ENGAGEMENT,False,0.3921383559703827,True
0038321eecb17e3b9f59b3158a0af3a1862b289f06e7fd0cddc067d9a19cabff,DDD-2014B,EARLY_35,STUDY_SCHEDULE,False,0.998970365524292,False
0117f0ab12e819e098c4fb48a6d49b11dc968039e9fc4dff590122dc6e1583ea,EEE-2013J,EARLY_35,VLE_ENGAGEMENT,False,0.07707341760396957,True
0077a5f19764eac4d160a7d5c8c1d90bd06748a7f0e223b92e2867711044a67e,EEE-2014B,EARLY_35,STUDY_SCHEDULE,False,0.21822509467601775,True
004f3aa59cff1fcb1117bb8a1d6a430e73bbda39c46bc0e5a43708cdd9b02bef,FFF-2013J,EARLY_35,STUDY_SCHEDULE,True,0.9251850962638855,False
004539ce8f60d0767a8678b7f3baf9c833744bdb66cf50e10e743f48e544b89a,FFF-2014B,EARLY_35,STUDY_SCHEDULE,False,0.9400255680084229,False
003bd3ac1bb6c91c5cf00e7f4de49f6959c687fc1d8cbda73b514b87ca0d916a,GGG-2013J,EARLY_35,STUDY_SCHEDULE,True,0.12358527034521102,False
0311157d0bc5909d756e5ca961120e773e82c3505b5133b798a09d3c4ec261a8,GGG-2014B,EARLY_35,STUDY_SCHEDULE,True,0.07738983258605003,True
0140ea6d244bd20f3224646a7df6c7c6b1f35eb297744779bdbf3334ee8d043e,BBB-2013J,EARLY_35,VLE_ENGAGEMENT,False,0.13002617955207824,True
0054cf7a59d83f85a264fb7c0b84894b4e91f66e19da59842a6420afed5619ba,BBB-2014B,EARLY_35,STUDY_SCHEDULE,False,0.9907641410827637,False
015689bd5403d6420044ee88649e495cd3e884357eeca57d86b871c38bb9597b,CCC-2014B,EARLY_35,VLE_ENGAGEMENT,False,0.14911471903324128,True
00b5052a771863a13a5aa2a2c365e9917b9dfd3a6ac48f19773cced4d88fe225,DDD-2013B,EARLY_35,VLE_ENGAGEMENT,False,0.256743448972702,True
009855e1c7e6dd2ae53a48f08ac4a258554ad3d31d71d71b7b59b86ef2da040f,DDD-2013J,EARLY_35,VLE_ENGAGEMENT,True,0.21211099326610566,True
03a80ad34d69b0ac757a9d4ff8697501946d89a64499b43ece8d87e1fc205cb9,EEE-2014B,EARLY_35,STUDY_SCHEDULE,False,0.9988084435462952,False
00d45120356ee502f6ceb627fe8a42e6054b967e04da910097783680f7eaf9f3,FFF-2014B,EARLY_35,STUDY_SCHEDULE,False,0.998676598072052,False
005e3abecbbc87cab99aa1d1a30cc0a360efea0119ce95e1c9755549eaf140d1,GGG-2013J,EARLY_35,VLE_ENGAGEMENT,True,0.23533667027950286,True
046e4c0562dc75931bd1ecb8b3bee8d1b16fd26edac6cfb86bb22a79105f8e46,GGG-2014B,EARLY_35,VLE_ENGAGEMENT,False,0.32698607444763184,True
05f44168ad96c8fe2eeb5b80285aff49fe31158c349083ba2397b3c4f43fd815,AAA-2013J,EARLY_35,VLE_ENGAGEMENT,False,0.030052996799349786,True
008a9e7dafda895854b98118baa0497179ef6e5a274e9c7f2448f0ef2fc1b64a,BBB-2013B,EARLY_35,STUDY_SCHEDULE,False,0.09932113736867905,True
0191cd16b51744a0aa77f2755172febfd137019da3edaa63f2ab29ef18f170f0,BBB-2013J,EARLY_35,STUDY_SCHEDULE,False,0.9970693945884704,False
01d72c861fdaa014b25dd62e0718d823f9376ebec53f4fd719ed7b9966b63fbe,BBB-2014B,EARLY_35,VLE_ENGAGEMENT,False,0.2334447056055069,True
01ec8624a59b33c4c23b875d682d0483a8278e509ba6453a4c47570ae8a345e7,CCC-2014B,EARLY_35,STUDY_SCHEDULE,True,0.14849780946969987,True
0550fbb983ade6a527a823b25f93c36383cbd181407e7e0e84557d507f148331,DDD-2014B,EARLY_35,STUDY_SCHEDULE,False,0.5458329558372498,False
05a9f666b959cba5dfc1d52e500fcf2fc588ef5931ce85241a89a96952bf3930,EEE-2014B,EARLY_35,STUDY_SCHEDULE,False,0.16856064200401305,True
011ef6b0753c5d6803c465b612c440eff3cb4e964cd3a4244c2afd2970a017fd,FFF-2014B,EARLY_35,STUDY_SCHEDULE,True,0.6202642560005188,False
007977f1865547e603456867470b4e051a15b3610585c633ff009d2b95315b58,GGG-2013J,EARLY_35,STUDY_SCHEDULE,False,0.14081735163927078,True
06b1f1f06bd394bbb6de720541964555300da018b84fff8e48df16203e0246ec,AAA-2013J,EARLY_35,STUDY_SCHEDULE,True,0.26741094291210177,True
0158f61f292f02fa070a3845b9bf55c5e2de82e001b4883b83440934e0953d7a,BBB-2013B,EARLY_35,VLE_ENGAGEMENT,True,0.10292288661003113,False
020016f52b2bfa3b21f65c493c9e9c28b0e6815d78584d0decfa7985760e4229,CCC-2014B,EARLY_35,VLE_ENGAGEMENT,False,0.3038031578063965,True
024c2c65ad6ebd65e433e2b7a87cb4987242f90e1a3290d4186bb8b5742e9488,DDD-2013B,EARLY_35,ASSESSMENT_COMPLETION,False,0.885325825214386,False
01b742d5f53ab3e67adfc668917294835ec2b4a52c52825a070c594063e12b41,DDD-2013J,EARLY_35,STUDY_SCHEDULE,False,0.7702948212623596,True
0677c0f15c1bb7ea3bdd86a387d0782771820d447832759a19a23397ae4d1555,DDD-2014B,EARLY_35,STUDY_SCHEDULE,False,0.23072095215320587,True
027331f956e8af85b74b64547d168715d37953f0ac6c0e2cd452e6fce525b26f,EEE-2013J,EARLY_35,STUDY_SCHEDULE,False,0.22814980745315552,True
05d0e729c461b25b687a8d3123194250df0fa73e48ab8af2a70ff9d3c4006866,EEE-2014B,EARLY_35,STUDY_SCHEDULE,False,0.9990043997764587,False
0493666e6c5cc395f120bb3e7f3b1cab81a8b5c3fd43dfd1d81678c5ca69ac4b,GGG-2013J,EARLY_35,VLE_ENGAGEMENT,False,0.3013331949710846,True
0737bb2a6c26e95adf7dbf675106e241aaf2ee5bcbe6fd2d85999b10f8e73af1,AAA-2013J,EARLY_35,STUDY_SCHEDULE,False,0.0624333918094635,True
021bdfe7f1c4c9158f44d0813158de1faa86f2d4007ee644008352e52fecd7ba,BBB-2013B,EARLY_35,VLE_ENGAGEMENT,False,0.11940939426422119,True
0476fa6cf3c6f57d671dd907b50c901bc15c239c9dfeebfd5a9833ee7c0ce720,BBB-2013J,EARLY_35,VLE_ENGAGEMENT,False,0.23912350237369537,False
02675367b4b756e0a405cf6105ed2ec1ba27d031d264bd4cc43a4d70311d842e,BBB-2014B,EARLY_35,STUDY_SCHEDULE,False,0.08599380999803544,True
025e8920baa6394b4ab029e046a07d9533edda46651ff1d4c43da9e5bd61150c,CCC-2014B,EARLY_35,VLE_ENGAGEMENT,False,0.16311450600624083,True
0305c6fe66abf8362cb401125c686eb3e045b14bce0b211930bc8f98b1a871de,DDD-2013B,EARLY_35,STUDY_SCHEDULE,False,0.9950967669487,False
031fdf64c1fd83989d664f3334a6d32314b8fd4558d56dda61a695d2e32f45be,DDD-2013J,EARLY_35,STUDY_SCHEDULE,False,0.9984534025192261,False
0942af83ddbf1a82a83fb4be4e0d47ee3ac3d838921f5d5c5e43948023d61cdc,DDD-2014B,EARLY_35,STUDY_SCHEDULE,False,0.2451001524925232,True
0339486e930c1f75fd328e7c6de6d499d7b37f1b6b40445ae61be0a3ea8843b7,EEE-2013J,EARLY_35,VLE_ENGAGEMENT,False,0.06536725237965584,True
06e01fb11f06c0f098180f657dc8b9f2f1079e02081db1ce2689fea10b25b52d,EEE-2014B,EARLY_35,STUDY_SCHEDULE,False,0.08718842267990112,True
02e7efdd3720525ba06f54410f124c985759ded0b218ca7f826d391c40772a81,FFF-2013B,EARLY_35,VLE_ENGAGEMENT,False,0.5037116467952728,False
07ab1970ac8b08e75cda95cdd3cee76ed68ea4f1874e33ae8fbb54ecd2dd7f47,GGG-2013J,EARLY_35,STUDY_SCHEDULE,True,0.27153117656707765,True
08d4dd559953526e1578ce8d2e4513829521e0f0fd38266ab10f34f539ca9017,GGG-2014B,EARLY_35,VLE_ENGAGEMENT,False,0.6905119299888611,False
07d7b62db9cb1ad1d2b003072c11f9ac54c50f768613ab2d744cd581012d8b57,AAA-2013J,EARLY_35,STUDY_SCHEDULE,False,0.06427719071507454,True
048a39fab5b3dfea97dd5237737b8c6a7a0d40eb6c3e2633f94bbf0d5a3aee59,BBB-2013J,EARLY_35,STUDY_SCHEDULE,False,0.0911829799413681,True
03ead1fa9dfa3038200dc04992bd0ab1986582c63cb54f2cad12081fa1d7424a,BBB-2014B,EARLY_35,VLE_ENGAGEMENT,False,0.09349280595779419,True
027fc38ecc759e9d48e98c1293f552c67a9b6f4a183ea3961dc50c9184e6649d,CCC-2014B,EARLY_35,STUDY_SCHEDULE,False,0.3214832305908203,False
0bebff02b37adb8bdf3a9a4883d4219944313efff4be7b21da7741703ac15a0f,DDD-2014B,EARLY_35,ASSESSMENT_COMPLETION,True,0.6367580413818359,True
097af79d5f5834533d74f92a0adf4be9f4fabaa1709d7e1c1dc5b2a2cc659841,EEE-2014B,EARLY_35,STUDY_SCHEDULE,False,0.19305606782436371,True
082e47d670845c02152f57b84ae33090e8e0eef34f298a10c1dd0678e8377f6d,GGG-2013J,EARLY_35,STUDY_SCHEDULE,True,0.2957795560359955,False
0943a7c813d7e3492a6da91bc3685c86e5bd3723c50802040590abcba65253bc,AAA-2013J,EARLY_35,VLE_ENGAGEMENT,False,0.06290420219302177,True
02e8f22046d0973a00e32a0abd10774420ef64efdde51f881566760250c67cb5,BBB-2013B,EARLY_35,STUDY_SCHEDULE,False,0.2272430807352066,True
0495c35150e203bc498c4712a262b0499a9de4f8dfbdac5d8b06a98e57d6f275,BBB-2013J,EARLY_35,RETRIEVAL_PRACTICE,False,0.9968968629837036,False
0393e0b3bf37baf6e22831eb577757dfb6eb6a80f4c3624c4a43b0d20a2f92c5,DDD-2013J,EARLY_35,STUDY_SCHEDULE,False,0.7062104225158692,True
0c23568b1edb2be34fd1f3d3226313dbb4871a7645420313d02961fe7fe9f0fc,DDD-2014B,EARLY_35,STUDY_SCHEDULE,False,0.9784729480743408,False
07853171161015c107a0d424e3cf941442c5229c2c0ab7207a0194adb3d3b48e,EEE-2013J,EARLY_35,STUDY_SCHEDULE,False,0.27558120489120486,True
0ab1b5f7d608e2a5bb4ce563504515ee20a1d6b8f871c0cbf29156ddc19226e1,EEE-2014B,EARLY_35,VLE_ENGAGEMENT,False,0.32549635171890257,True
00653be3a661a3fef7546d6812517d2ff4ea2c0fa9549f976215facc01a27225,AAA-2013J,EARLY_35,STUDY_SCHEDULE,False,0.06849446669220924,True
0064d28063ad79549a6d6bba4c42d7202006b0f70d6f04920e224c509dae764e,BBB-2013J,EARLY_35,VLE_ENGAGEMENT,False,0.09773627817630767,True
00c3fa0bcece2f2e1a38dbf9bf5630b58f66f8123371aeba9b886c0c50bb0c3e,BBB-2014B,EARLY_35,VLE_ENGAGEMENT,False,0.16873230040073395,True
000aac6888bd94fbed766b9d697afb60bfa0f5fc82e76db5f628a5f87eb83eb9,DDD-2013J,EARLY_35,STUDY_SCHEDULE,False,0.8201714038848877,False
00211541c8a06f678d48338157a3f0123905906a0e34489836f440870ab33506,DDD-2014B,EARLY_35,VLE_ENGAGEMENT,False,0.11875330805778503,True
0056a8099ad8159b86dc3f77feb1f426bcecb29a5ccb7e71f5edd9e375e5246d,EEE-2013J,EARLY_35,STUDY_SCHEDULE,False,0.1360412985086441,True
0334265e11790044c248d6231f8452d06347df8207cabd2d31ce3f566a38c84d,EEE-2014B,EARLY_35,STUDY_SCHEDULE,False,0.5757734775543213,True
003ee394695a61a73909c919680a4623a943f5b4be4cd7fa6dcf96f8ceda8f2d,FFF-2013J,EARLY_35,STUDY_SCHEDULE,False,0.20658967792987823,True
01ebe743f5353cb9e8149e9c12c3d1670258c4c43f0069654e98007bf03e6457,GGG-2013J,EARLY_35,STUDY_SCHEDULE,True,0.3936066091060638,True
0261da69c18b1dc543aeabb9eb2eb47ebcf23a23c0299045443592fa8a71e282,GGG-2014B,EARLY_35,STUDY_SCHEDULE,True,0.46679520010948183,True
01f1cd78a2f1ec6615d6aca6fec43a89fa7c8efc6d8934368e3e1cdd62a101a0,AAA-2013J,EARLY_35,STUDY_SCHEDULE,False,0.11665984392166137,True
0302e44c243d2693681f372f4f99f57e8cf5917db40f86134de3688ca918dfe2,BBB-2013J,EARLY_35,RETRIEVAL_PRACTICE,False,0.9890091419219971,False
008889feeec99ceeefa0df7d777597e3a01d79d64d975e8f21b6de343f01eb77,DDD-2013B,EARLY_35,VLE_ENGAGEMENT,False,0.6416906714439392,True
00d17d8f64d40e4d06aedb93a8002ebe190e82f4c579fd68917e0cc1cb3b95b0,DDD-2014B,EARLY_35,STUDY_SCHEDULE,,,False
007f1fd6495cfb573b401309b53281df32ec592ba401adb8a68fb388b0c5a365,EEE-2013J,EARLY_35,STUDY_SCHEDULE,True,0.08048099651932716,True
03aee4830ec6c37d5c07b73e29ee6a86d121baf299ebe7feab6519cd35543dca,EEE-2014B,EARLY_35,STUDY_SCHEDULE,False,0.37067033648490905,True
008ba9a94f27d9444f2d4d199a9801c46448b6aaa27b6624da336e93768cf7f9,FFF-2013B,EARLY_35,STUDY_SCHEDULE,False,0.6675007343292236,False
002bda8a55947e10e126caf5a4d34ccfc108845c5f0defbf8652ea0946d5351c,FFF-2014B,EARLY_35,VLE_ENGAGEMENT,False,0.12648541182279588,True
0173c29c01e378c303bf27a6867e65e5d580990cec8228b465e87ea0577c4854,BBB-2013B,EARLY_35,VLE_ENGAGEMENT,True,0.08516368269920349,True
015097874fb7face8a6710118db37e3ce0da61f735f82ae21a2d7e593ca3c212,DDD-2013B,EARLY_35,VLE_ENGAGEMENT,False,0.28496016561985016,True
00caf40dd2f1a9631bf187dee46f4eb05648af946e5625087776f56b5fa21dbc,DDD-2013J,EARLY_35,STUDY_SCHEDULE,False,0.9959590792655945,False
01f1c21851ec5cd2542600ebf88f1615c9b25396a23df1ed2f6f05b397115faf,DDD-2014B,EARLY_35,STUDY_SCHEDULE,False,0.09837547689676285,True
011760ac266b284774b8f0d4fcc44660d5ce968bb67e69dff1b7704db898702c,EEE-2013J,EARLY_35,VLE_ENGAGEMENT,False,0.26360365450382234,True
04d97158272d897c170c2d7ec3217838a1249f2f0681354cb94b31d92d19445b,EEE-2014B,EARLY_35,STUDY_SCHEDULE,False,0.1460642471909523,True
035c2e7970743fc5c561876494f8f95b95389cd5b113c651fda9d7f57033c62e,GGG-2013J,EARLY_35,STUDY_SCHEDULE,False,0.19614931643009187,True
0648de3c1ada8ac62f5f521e83e444a8626f3aa23189a06286cfdf39cdee9a59,GGG-2014B,EARLY_35,VLE_ENGAGEMENT,False,0.28270170390605925,False
01c80b0352ea33f35b69178785d41e1cbc8b163062459a96d5639f4866694a1e,BBB-2013B,EARLY_35,VLE_ENGAGEMENT,False,0.22415354251861572,True
01b8691c37fc261c4824f6c2d07949437b4a51017d08d39c50733eedb83f2e09,BBB-2014B,EARLY_35,ASSESSMENT_COMPLETION,False,0.9914179563522338,False
0161edb967842b402fec56d28d9e109d31376edd59b23f437c8ec2fbeceb1f5e,CCC-2014B,EARLY_35,STUDY_SCHEDULE,False,0.9408187747001648,True
02b3450c94324cdd0490b62351cb1d48b56208a5d9b7a7f806f9d48cafbfbccc,DDD-2013B,EARLY_35,VLE_ENGAGEMENT,False,0.9899882078170776,False
026d36473cc4ed54fe18c4af8a249b1507e455be767d5289b115874ec4d9c76d,DDD-2014B,EARLY_35,STUDY_SCHEDULE,False,0.9839883327484131,False
01824de91eab216ff18dd048108f21416c9a59679d258db507663d2eef7c79e5,EEE-2013J,EARLY_35,VLE_ENGAGEMENT,False,0.04524932280182838,True
05092a494c19dde14a0e06932d57571cfa54a49b4de2eaa657881c9b49f3941b,EEE-2014B,EARLY_35,STUDY_SCHEDULE,False,0.36581029295921325,True
00fe9d048ca42bb8803c3192dfa8414d930555d2e2b286c5efbbd4385b45a5fe,FFF-2013B,EARLY_35,VLE_ENGAGEMENT,True,0.5060744822025299,False
0237c361d8dbfe8f466b25acb7abd9c244d43ddf2640b05eb24b3813ee567fd4,FFF-2013J,EARLY_35,STUDY_SCHEDULE,False,0.03740057423710823,True
07442ccd82b395dc6de027662a37ad1da4789acc6767fa08a790a61ec95ab0d6,AAA-2013J,EARLY_35,STUDY_SCHEDULE,False,0.07775752246379852,True
0213c480328a62c763f694719ee4fca921f5540fae054d1c36b479f87b51b1ae,DDD-2013J,EARLY_35,VLE_ENGAGEMENT,False,0.23007719814777375,True
03849860819b1051d982f2d473b41a040de41ee05ba1ee8d50bebfd2a2bd1589,DDD-2014B,EARLY_35,STUDY_SCHEDULE,False,0.46681309342384336,False
062158d806f6ff1dcb14ea6a3366d2b5edb95c22cbe3072ced00ebcc46b40153,EEE-2014B,EARLY_35,STUDY_SCHEDULE,False,0.8902118682861329,True
01ad63813696137a9defa15a5d91f22c7b6afae89639386ea98ced62e2bdf28f,FFF-2013B,EARLY_35,STUDY_SCHEDULE,False,0.9987116098403931,False
03130b9f4702b138c994fdb5964359391a7043d062a28eaedc589e22280f82ae,FFF-2013J,EARLY_35,STUDY_SCHEDULE,,,False
03c6a2d78800752108cd1659208fbfb166a7f7dd089c2dcf42454949b23dbe9f,FFF-2014B,EARLY_35,STUDY_SCHEDULE,False,0.9334865093231202,False
054144f569ecd46879c71278e3c17ef3bf9ee123363f53399be5637cc60c1fab,GGG-2013J,EARLY_35,VLE_ENGAGEMENT,True,0.30557931661605836,True
079c151c3bf3de0e78eb90a584956171d3a61a5365e8abfcbe2a4c29e240f2d0,GGG-2014B,EARLY_35,STUDY_SCHEDULE,True,0.19771333634853364,True
081fd335c8dcd9511d69f33087226cd44dd9f42eb139071858c22fa8928d60af,AAA-2013J,EARLY_35,STUDY_SCHEDULE,False,0.20597318112850188,True
024dbfa39ada8f773a888e43d477b6d699564c22dd8c9d817dbcbf8fecc11844,BBB-2013B,EARLY_35,STUDY_SCHEDULE,False,0.3602495610713959,True
0549d006a6aa73d66832dcff9b3e65e4f7a685d1cb9424e631b9346747396bf3,BBB-2013J,EARLY_35,STUDY_SCHEDULE,False,0.2494519978761673,True
02a8a5ce97c4fcd4f7571d28c6e3d2947f201522c4389b266682a2c6c5087466,BBB-2014B,EARLY_35,VLE_ENGAGEMENT,False,0.20888266563415528,True
0310e9cf8fae88fd984b2acd5750501822991f97588aea846fc3b78adfb091b4,CCC-2014B,EARLY_35,STUDY_SCHEDULE,False,0.9458894968032837,False
0273563ac349df799b59b592eaba27f75a9abc12e40de905605546f899fbef5a,DDD-2013J,EARLY_35,VLE_ENGAGEMENT,False,0.36755635142326354,True
046100cbb45f25041078be635fcc22a093fb3d096c0be6747fc9f1d5aaafcd1d,DDD-2014B,EARLY_35,VLE_ENGAGEMENT,False,0.1917764127254486,True
0297c6ee4149bfb28557e13e9c172428bc969e6cc41206824ca2eac1f3662f5e,EEE-2013J,EARLY_35,STUDY_SCHEDULE,False,0.9864333391189575,False
076e4106cd6b66757efc94136a6d97dcbb93765bdf7606c88557b5f174aff77c,EEE-2014B,EARLY_35,STUDY_SCHEDULE,False,0.2597556561231613,True
01b323f7c890041cc7d16158a4244b935c25c77f2b7d0c1aa078a044a5fded3d,FFF-2013B,EARLY_35,VLE_ENGAGEMENT,False,0.8946494579315185,False
0356591b60280bc31bbaa68d1226e2f38b644a8c8ea06015e8657f057d8f32ff,FFF-2013J,EARLY_35,STUDY_SCHEDULE,False,0.11194818764925003,True
055741b8e090d907b077740463a94ddf77fe6c25e77b72d67301c372981ff9ca,GGG-2013J,EARLY_35,STUDY_SCHEDULE,False,0.3360354542732239,False
07ad004df0857b76c9719326cb4173fb734eef7da3a9fb5712b4acb410efecf3,GGG-2014B,EARLY_35,STUDY_SCHEDULE,False,0.19708115756511688,False
029b2cc5e1e242685db3210ec3728f402c5189c77591bb8a0303085a14e01f8a,BBB-2013B,EARLY_35,STUDY_SCHEDULE,False,0.9979015946388244,False
069a5c97e32ddbb3033569ad7728f119db9ee5690838703d5f7d71bee153b675,BBB-2013J,EARLY_35,VLE_ENGAGEMENT,True,0.2821028411388397,True
03331c82f83295e2d8310819a34bdc80c3ce629138fc3289a3d777e6d8a5273d,CCC-2014B,EARLY_35,STUDY_SCHEDULE,False,0.19304320365190505,True
0515e665536742ef269e896de0bc9c998217385e3cfb5b2b450441a10818bf20,DDD-2013B,EARLY_35,VLE_ENGAGEMENT,False,0.3047952026128769,True
03ba70ec2d554a5cf0033ebb815794c53b97f109010b0cc660be72f1b2a1cc6e,DDD-2013J,EARLY_35,ASSESSMENT_COMPLETION,True,0.11162025481462479,True
06ccdb0025afb4c524fb920f223d82fd046a4175722a62294c98d54e113019f5,DDD-2014B,EARLY_35,STUDY_SCHEDULE,False,0.24649368226528168,True
087d9c886dcd918df389b57f69bbb9095a7525360f8904473f0660375551ae3a,EEE-2014B,EARLY_35,STUDY_SCHEDULE,False,0.1457667052745819,True
0065b43b2c87b834abf8178a47f233bdc52fa887bcfcf4f67c9fa30df74cc6d8,AAA-2013J,EARLY_35,VLE_ENGAGEMENT,False,0.1692159041762352,True
010859fc20d9658fcbb79d346c413076c413b9678c46173c0fd24720e07ff778,BBB-2013B,EARLY_35,STUDY_SCHEDULE,False,0.03930322490632534,True
012c48383609a5492f53ba6233dbb0565f71ac1e5d16312422bb9091bcc2ad5d,BBB-2013J,EARLY_35,STUDY_SCHEDULE,False,0.9790513157844544,False
001a7da654e9c56b3f151683d184b2cf365522dbd5ff8f12c084f76e91a7eb84,CCC-2014B,EARLY_35,STUDY_SCHEDULE,False,0.14437139332294463,True
014d3394dd280977e7a6e8a42f02ca9c7f117e50b3bf0f3a00386cc04f29ac3d,DDD-2013B,EARLY_35,STUDY_SCHEDULE,False,0.9952491283416748,False
01fd1b49017921f9f8ad3296e81f00c936f98cf3d2a2b45d5750e6d9eba1d4ba,EEE-2013J,EARLY_35,VLE_ENGAGEMENT,False,0.07657168358564377,False
010f744d359f354b31e1697777789aafdc740f3392d074d8b44c107d89dcc556,FFF-2014B,EARLY_35,VLE_ENGAGEMENT,False,0.8565808653831481,True
008c55c7f897766fefcc635b025e348049ca41a10707f76672043ef3cbb8c97c,GGG-2013J,EARLY_35,STUDY_SCHEDULE,True,0.31929403841495513,False
03977f00b4ac36d8ec05c5e4dcfb503c7d318184b77b66466733df30328d75c2,AAA-2013J,EARLY_35,STUDY_SCHEDULE,True,0.1951497733592987,False
0112309d1eeaff152fef22513a01a188f016dabdd88fe656b6837b158726b137,BBB-2013B,EARLY_35,STUDY_SCHEDULE,False,0.9962115287780762,False
0117eb6efc202cd5c6c29683437fc029faac84e42611d802da0f631c51924857,BBB-2014B,EARLY_35,STUDY_SCHEDULE,,,False
006d9739b0b538aabc2694826eb1ea987888349e8b29b6538d803da4ad0d1bed,DDD-2013J,EARLY_35,STUDY_SCHEDULE,False,0.995907187461853,False
03ace9cd669229eb6e7d1804b26efc304e25ee16a77e163a505b6a4e8f4f7bd9,EEE-2013J,EARLY_35,STUDY_SCHEDULE,False,0.09040563479065895,True
01f340ac3db6b6fd88af9da196316c840ab9f3ff5578326c95e47a670637d5f0,EEE-2014B,EARLY_35,STUDY_SCHEDULE,False,0.06094947010278702,True
01215fce1e955bab1a91ea838ed880ebb31f318135459fd6fcc2d1744ac148ef,FFF-2013J,EARLY_35,VLE_ENGAGEMENT,False,0.42564374804496763,False
0214e89dd46c3f9d7e2df6b734dc13945a1592b6511139cfd89c499af6b5f08a,FFF-2014B,EARLY_35,VLE_ENGAGEMENT,False,0.7224126815795898,True
089dbe47b6a646a5259d2e2069e775be0deac11ec96a3cc3c735baf3a8a74099,GGG-2014B,EARLY_35,STUDY_SCHEDULE,False,0.356232225894928,True
0197bd2731453352aed412cb6702996af2df7ee54d7bf0102d1768e82f7a4822,BBB-2013B,EARLY_35,VLE_ENGAGEMENT,False,0.08748467341065407,True
02c381bd780dca6baba9df189608168505b5006c9cc4032e47f3c3022853db23,BBB-2013J,EARLY_35,VLE_ENGAGEMENT,False,0.3626565754413605,False
00b8c76ee076720494f3c6588f41e2404d053b19b5a5b4148336a08f6816364f,CCC-2014B,EARLY_35,STUDY_SCHEDULE,False,0.17546098828315734,True
01e90853e9ee38aa6f8057e7d89dbb02caa40a2606f438cf2b89dc15d7260afb,DDD-2013B,EARLY_35,VLE_ENGAGEMENT,,,False
0115ff2c4baf53f9bbbc978b136109ba31ab773c4631a06f1ae45bd2bd0b7fc4,DDD-2013J,EARLY_35,STUDY_SCHEDULE,True,0.5208966553211212,False
026473c0e4942e71dcad5645534f253ac3ecf48e1334919379f1484012e71e2e,EEE-2014B,EARLY_35,VLE_ENGAGEMENT,,,False
01f5d53fd52f710efb7d73e84fd7edc840dd8a3a0846a11e9f8e25cf72199726,FFF-2013J,EARLY_35,STUDY_SCHEDULE,False,0.07593472972512245,True
0a94cb8e636a8e3500c2f7d18b5ab571f7e8e86c2d3b34024bbcf68257389320,GGG-2014B,EARLY_35,VLE_ENGAGEMENT,False,0.29599130153656006,True
0216b1926f0388b023bd74a56a016f22dc2576905949e5306d17226902c54149,BBB-2013B,EARLY_35,VLE_ENGAGEMENT,False,0.304475936293602,True
02eea7983e1710c77671bb0a99ce9dee771d15690e585cfd7ee1975a08330ccd,BBB-2013J,EARLY_35,VLE_ENGAGEMENT,False,0.17513361126184462,True
01640a1751274a27e9b17ae7910fba26512fd9cb457d29c86ecc6a88a31f450f,CCC-2014B,EARLY_35,VLE_ENGAGEMENT,False,0.23521920144557953,True
0225f9f004710ea6725fb629c1d86a66761a6b38da5a70a4ee3fdc4725f19297,DDD-2014B,EARLY_35,VLE_ENGAGEMENT,False,0.6442990183830262,False
05e42e03061f1b904f62024371e28b9f8369d367e2b6cdca41d4cad8d989e58c,EEE-2013J,EARLY_35,VLE_ENGAGEMENT,True,0.2075924575328827,True
04578916290701a0b3ac606a9910565e105ce69dcb224d831b397ebcba490951,EEE-2014B,EARLY_35,STUDY_SCHEDULE,False,0.10913433879613876,True
0367d6a23cf749c20d7d8113be113e27fdc0950e2afdc340582f0dbd8186aa1c,GGG-2013J,EARLY_35,VLE_ENGAGEMENT,True,0.18569209575653076,True
0ad21d615316a44af7c07c1088ed482ce02fe24160ad3f49d85131821a7f68a2,GGG-2014B,EARLY_35,STUDY_SCHEDULE,True,0.22274206578731537,True
0a9e0d1efad42688a19614e4a8a956542f59e66209757a820e350e2b6675f4a9,AAA-2013J,EARLY_35,STUDY_SCHEDULE,True,0.09900730848312378,True
043979edc969a0715c6ebca550496c694d89966d3771e29db068e22dd4cc8cee,BBB-2013J,EARLY_35,STUDY_SCHEDULE,False,0.16482025533914565,True
0261e4d414ec8f6fe9e6d3bf6dcc1a7d3f91bc8ca6d0a3468d27471a4fa3ca78,BBB-2014B,EARLY_35,VLE_ENGAGEMENT,True,0.11503757983446121,False
02f5df8081b0ab9ea4100a2dc1ed7819a6a2d291259c0de66324a4f0d34fda27,DDD-2013B,EARLY_35,STUDY_SCHEDULE,False,0.9957570552825927,False
01945c4aa2e0ac4000f12a90f414c62ef115f908b7b19bf800da555e8e95dde4,DDD-2013J,EARLY_35,STUDY_SCHEDULE,,,False
0245984076f876c347371891aa1e5c39cbdc4443a816640b50802b1da96261d6,DDD-2014B,EARLY_35,STUDY_SCHEDULE,False,0.2230692535638809,True
0762a9d40eb089838ee53f48a8e2fe62cb372007111741f482c390e13e1bb6d3,EEE-2013J,EARLY_35,STUDY_SCHEDULE,False,0.3337294518947601,False
0461cd8b5b496b3b68ac19a047d885b2612fa60fbb806575edaad9ee92aee267,FFF-2013B,EARLY_35,STUDY_SCHEDULE,False,0.9903855443000793,False
