student_index,rank,item_id,intervention_name,score,explanation
23,2,counselor_meeting,Academic Counselor Consultation,0.9217,"Risk Match (30%): 1.00, Performance Need (20%): 0.68, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
23,3,time_planning,Time Management Workshop,0.9067,"Risk Match (30%): 1.00, Performance Need (20%): 0.68, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
23,4,stress_management,Stress & Lifestyle Management Workshop,0.8917,"Risk Match (30%): 1.00, Performance Need (20%): 0.68, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.90, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
23,5,peer_tutoring,Peer-Led Study Tutoring,0.8315,"Risk Match (30%): 0.98, Performance Need (20%): 0.81, Difficulty Fit (15%): 0.50, Time Fit (15%): 0.80, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
24,1,attendance_monitoring,Daily Attendance Monitoring,0.9285,"Risk Match (30%): 1.00, Performance Need (20%): 0.69, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
24,2,counselor_meeting,Academic Counselor Consultation,0.9235,"Risk Match (30%): 1.00, Performance Need (20%): 0.69, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
24,3,time_planning,Time Management Workshop,0.9087,"Risk Match (30%): 1.00, Performance Need (20%): 0.69, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
24,4,stress_management,Stress & Lifestyle Management Workshop,0.9087,"Risk Match (30%): 1.00, Performance Need (20%): 0.69, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
24,5,peer_tutoring,Peer-Led Study Tutoring,0.8695,"Risk Match (30%): 1.00, Performance Need (20%): 0.82, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
25,1,advanced_seminar,Advanced Subject Seminar,0.6483,"Risk Match (30%): 0.00, Performance Need (20%): 0.94, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.60"
25,2,remedial_class,Remedial Topic Bootcamps,0.501,"Risk Match (30%): 0.00, Performance Need (20%): 0.03, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.95"
25,3,extra_exercises,Targeted Practice Exercises,0.421,"Risk Match (30%): 0.00, Performance Need (20%): 0.03, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
25,4,peer_tutoring,Peer-Led Study Tutoring,0.411,"Risk Match (30%): 0.00, Performance Need (20%): 0.03, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
25,5,study_group,Facilitated Study Group,0.406,"Risk Match (30%): 0.00, Performance Need (20%): 0.03, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
26,1,peer_tutoring,Peer-Led Study Tutoring,0.9012,"Risk Match (30%): 1.00, Performance Need (20%): 0.61, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
26,2,extra_exercises,Targeted Practice Exercises,0.8992,"Risk Match (30%): 1.00, Performance Need (20%): 0.61, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.92, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
26,3,attendance_monitoring,Daily Attendance Monitoring,0.8082,"Risk Match (30%): 0.93, Performance Need (20%): 0.56, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
26,4,counselor_meeting,Academic Counselor Consultation,0.8032,"Risk Match (30%): 0.93, Performance Need (20%): 0.56, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
26,5,remedial_class,Remedial Topic Bootcamps,0.7992,"Risk Match (30%): 1.00, Performance Need (20%): 0.61, Difficulty Fit (15%): 0.50, Time Fit (15%): 0.72, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.95"
27,1,time_planning,Time Management Workshop,0.9257,"Risk Match (30%): 1.00, Performance Need (20%): 0.78, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
27,2,peer_tutoring,Peer-Led Study Tutoring,0.8799,"Risk Match (30%): 1.00, Performance Need (20%): 0.96, Difficulty Fit (15%): 0.50, Time Fit (15%): 0.88, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
27,3,study_group,Facilitated Study Group,0.8749,"Risk Match (30%): 1.00, Performance Need (20%): 0.96, Difficulty Fit (15%): 0.50, Time Fit (15%): 0.88, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
27,4,extra_exercises,Targeted Practice Exercises,0.7599,"Risk Match (30%): 1.00, Performance Need (20%): 0.96, Difficulty Fit (15%): 0.50, Time Fit (15%): 0.68, Prereq Fit (10%): 0.00, Expected Effect (10%): 0.90"
27,5,attendance_monitoring,Daily Attendance Monitoring,0.7378,"Risk Match (30%): 0.31, Performance Need (20%): 0.78, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
28,1,study_group,Facilitated Study Group,0.8588,"Risk Match (30%): 1.00, Performance Need (20%): 0.57, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.80, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
28,2,attendance_monitoring,Daily Attendance Monitoring,0.8228,"Risk Match (30%): 1.00, Performance Need (20%): 0.54, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
28,3,counselor_meeting,Academic Counselor Consultation,0.8178,"Risk Match (30%): 1.00, Performance Need (20%): 0.54, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
28,4,time_planning,Time Management Workshop,0.8033,"Risk Match (30%): 1.00, Performance Need (20%): 0.54, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
28,5,peer_tutoring,Peer-Led Study Tutoring,0.5685,"Risk Match (30%): 0.02, Performance Need (20%): 0.57, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.80, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
29,1,attendance_monitoring,Daily Attendance Monitoring,0.9339,"Risk Match (30%): 1.00, Performance Need (20%): 0.72, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
29,2,counselor_meeting,Academic Counselor Consultation,0.9289,"Risk Match (30%): 1.00, Performance Need (20%): 0.72, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
29,3,time_planning,Time Management Workshop,0.9134,"Risk Match (30%): 1.00, Performance Need (20%): 0.72, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
29,4,stress_management,Stress & Lifestyle Management Workshop,0.8984,"Risk Match (30%): 1.00, Performance Need (20%): 0.72, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.90, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
29,5,peer_tutoring,Peer-Led Study Tutoring,0.8478,"Risk Match (30%): 1.00, Performance Need (20%): 0.87, Difficulty Fit (15%): 0.50, Time Fit (15%): 0.80, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
30,1,study_group,Facilitated Study Group,0.6712,"Risk Match (30%): 1.00, Performance Need (20%): 0.01, Difficulty Fit (15%): 0.50, Time Fit (15%): 0.80, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
30,2,time_planning,Time Management Workshop,0.6607,"Risk Match (30%): 1.00, Performance Need (20%): 0.20, Difficulty Fit (15%): 0.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
30,3,advanced_seminar,Advanced Subject Seminar,0.5976,"Risk Match (30%): 0.00, Performance Need (20%): 0.99, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.60, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.60"
30,4,attendance_monitoring,Daily Attendance Monitoring,0.4429,"Risk Match (30%): 0.21, Performance Need (20%): 0.20, Difficulty Fit (15%): 0.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
30,5,counselor_meeting,Academic Counselor Consultation,0.4379,"Risk Match (30%): 0.21, Performance Need (20%): 0.20, Difficulty Fit (15%): 0.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
31,1,advanced_seminar,Advanced Subject Seminar,0.6179,"Risk Match (30%): 0.00, Performance Need (20%): 0.79, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.60"
31,2,remedial_class,Remedial Topic Bootcamps,0.5165,"Risk Match (30%): 0.00, Performance Need (20%): 0.11, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.95"
31,3,extra_exercises,Targeted Practice Exercises,0.4365,"Risk Match (30%): 0.00, Performance Need (20%): 0.11, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
31,4,peer_tutoring,Peer-Led Study Tutoring,0.4265,"Risk Match (30%): 0.00, Performance Need (20%): 0.11, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
31,5,study_group,Facilitated Study Group,0.4211,"Risk Match (30%): 0.00, Performance Need (20%): 0.11, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
32,1,study_group,Facilitated Study Group,0.8719,"Risk Match (30%): 1.00, Performance Need (20%): 0.60, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.84, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
32,2,time_planning,Time Management Workshop,0.8075,"Risk Match (30%): 1.00, Performance Need (20%): 0.56, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
32,3,peer_tutoring,Peer-Led Study Tutoring,0.64,"Risk Match (30%): 0.21, Performance Need (20%): 0.60, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.84, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
32,4,extra_exercises,Targeted Practice Exercises,0.62,"Risk Match (30%): 0.21, Performance Need (20%): 0.60, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.64, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
32,5,attendance_monitoring,Daily Attendance Monitoring,0.5845,"Risk Match (30%): 0.19, Performance Need (20%): 0.56, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
33,1,advanced_seminar,Advanced Subject Seminar,0.6189,"Risk Match (30%): 0.00, Performance Need (20%): 0.79, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.60"
33,2,remedial_class,Remedial Topic Bootcamps,0.581,"Risk Match (30%): 0.22, Performance Need (20%): 0.10, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.95"
33,3,extra_exercises,Targeted Practice Exercises,0.501,"Risk Match (30%): 0.22, Performance Need (20%): 0.10, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
33,4,peer_tutoring,Peer-Led Study Tutoring,0.491,"Risk Match (30%): 0.22, Performance Need (20%): 0.10, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
33,5,study_group,Facilitated Study Group,0.4206,"Risk Match (30%): 0.00, Performance Need (20%): 0.10, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
34,1,attendance_monitoring,Daily Attendance Monitoring,0.9478,"Risk Match (30%): 1.00, Performance Need (20%): 0.79, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
34,2,counselor_meeting,Academic Counselor Consultation,0.9428,"Risk Match (30%): 1.00, Performance Need (20%): 0.79, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
34,3,stress_management,Stress & Lifestyle Management Workshop,0.9248,"Risk Match (30%): 1.00, Performance Need (20%): 0.79, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.98, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
34,4,peer_tutoring,Peer-Led Study Tutoring,0.8833,"Risk Match (30%): 1.00, Performance Need (20%): 0.98, Difficulty Fit (15%): 0.50, Time Fit (15%): 0.88, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
34,5,extra_exercises,Targeted Practice Exercises,0.7633,"Risk Match (30%): 1.00, Performance Need (20%): 0.98, Difficulty Fit (15%): 0.50, Time Fit (15%): 0.68, Prereq Fit (10%): 0.00, Expected Effect (10%): 0.90"
35,1,extra_exercises,Targeted Practice Exercises,0.5761,"Risk Match (30%): 0.03, Performance Need (20%): 0.38, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
35,2,peer_tutoring,Peer-Led Study Tutoring,0.5661,"Risk Match (30%): 0.03, Performance Need (20%): 0.38, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
35,3,study_group,Facilitated Study Group,0.5516,"Risk Match (30%): 0.00, Performance Need (20%): 0.38, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
35,4,remedial_class,Remedial Topic Bootcamps,0.5061,"Risk Match (30%): 0.03, Performance Need (20%): 0.38, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.95"
35,5,attendance_monitoring,Daily Attendance Monitoring,0.5009,"Risk Match (30%): 0.00, Performance Need (20%): 0.43, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
36,1,remedial_class,Remedial Topic Bootcamps,0.7789,"Risk Match (30%): 0.98, Performance Need (20%): 0.09, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.80, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.95"
36,2,extra_exercises,Targeted Practice Exercises,0.7289,"Risk Match (30%): 0.98, Performance Need (20%): 0.09, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
36,3,peer_tutoring,Peer-Led Study Tutoring,0.7189,"Risk Match (30%): 0.98, Performance Need (20%): 0.09, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
36,4,time_planning,Time Management Workshop,0.671,"Risk Match (30%): 1.00, Performance Need (20%): 0.26, Difficulty Fit (15%): 0.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
36,5,stress_management,Stress & Lifestyle Management Workshop,0.671,"Risk Match (30%): 1.00, Performance Need (20%): 0.26, Difficulty Fit (15%): 0.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
37,1,peer_tutoring,Peer-Led Study Tutoring,0.8479,"Risk Match (30%): 1.00, Performance Need (20%): 0.49, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.80, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
37,2,study_group,Facilitated Study Group,0.843,"Risk Match (30%): 1.00, Performance Need (20%): 0.49, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.80, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
37,3,extra_exercises,Targeted Practice Exercises,0.8279,"Risk Match (30%): 1.00, Performance Need (20%): 0.49, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.60, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
37,4,counselor_meeting,Academic Counselor Consultation,0.8088,"Risk Match (30%): 1.00, Performance Need (20%): 0.49, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
37,5,attendance_monitoring,Daily Attendance Monitoring,0.7983,"Risk Match (30%): 0.95, Performance Need (20%): 0.49, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
38,1,study_group,Facilitated Study Group,0.8432,"Risk Match (30%): 1.00, Performance Need (20%): 0.49, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.80, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
38,2,counselor_meeting,Academic Counselor Consultation,0.809,"Risk Match (30%): 1.00, Performance Need (20%): 0.49, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
38,3,time_planning,Time Management Workshop,0.7938,"Risk Match (30%): 1.00, Performance Need (20%): 0.49, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
38,4,stress_management,Stress & Lifestyle Management Workshop,0.779,"Risk Match (30%): 1.00, Performance Need (20%): 0.49, Difficulty Fit (15%): 0.50, Time Fit (15%): 0.90, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
38,5,attendance_monitoring,Daily Attendance Monitoring,0.6684,"Risk Match (30%): 0.51, Performance Need (20%): 0.49, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
39,1,peer_tutoring,Peer-Led Study Tutoring,0.8819,"Risk Match (30%): 1.00, Performance Need (20%): 0.60, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.88, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
39,2,extra_exercises,Targeted Practice Exercises,0.8619,"Risk Match (30%): 1.00, Performance Need (20%): 0.60, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.68, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
39,3,attendance_monitoring,Daily Attendance Monitoring,0.8266,"Risk Match (30%): 1.00, Performance Need (20%): 0.56, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
39,4,counselor_meeting,Academic Counselor Consultation,0.8216,"Risk Match (30%): 1.00, Performance Need (20%): 0.56, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
39,5,remedial_class,Remedial Topic Bootcamps,0.7619,"Risk Match (30%): 1.00, Performance Need (20%): 0.60, Difficulty Fit (15%): 0.50, Time Fit (15%): 0.48, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.95"
40,1,extra_exercises,Targeted Practice Exercises,0.9079,"Risk Match (30%): 0.96, Performance Need (20%): 0.65, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
40,2,peer_tutoring,Peer-Led Study Tutoring,0.8979,"Risk Match (30%): 0.96, Performance Need (20%): 0.65, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
40,3,remedial_class,Remedial Topic Bootcamps,0.8379,"Risk Match (30%): 0.96, Performance Need (20%): 0.65, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.95"
40,4,time_planning,Time Management Workshop,0.8132,"Risk Match (30%): 1.00, Performance Need (20%): 0.59, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
40,5,stress_management,Stress & Lifestyle Management Workshop,0.8132,"Risk Match (30%): 1.00, Performance Need (20%): 0.59, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
41,1,peer_tutoring,Peer-Led Study Tutoring,0.8907,"Risk Match (30%): 1.00, Performance Need (20%): 0.93, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
41,2,extra_exercises,Targeted Practice Exercises,0.8007,"Risk Match (30%): 1.00, Performance Need (20%): 0.93, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 0.00, Expected Effect (10%): 0.90"
41,3,remedial_class,Remedial Topic Bootcamps,0.7307,"Risk Match (30%): 1.00, Performance Need (20%): 0.93, Difficulty Fit (15%): 0.00, Time Fit (15%): 1.00, Prereq Fit (10%): 0.00, Expected Effect (10%): 0.95"
41,4,attendance_monitoring,Daily Attendance Monitoring,0.6416,"Risk Match (30%): 0.00, Performance Need (20%): 0.76, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
41,5,counselor_meeting,Academic Counselor Consultation,0.6366,"Risk Match (30%): 0.00, Performance Need (20%): 0.76, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
42,1,peer_tutoring,Peer-Led Study Tutoring,0.8572,"Risk Match (30%): 0.99, Performance Need (20%): 0.77, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
42,2,extra_exercises,Targeted Practice Exercises,0.7672,"Risk Match (30%): 0.99, Performance Need (20%): 0.77, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 0.00, Expected Effect (10%): 0.90"
42,3,remedial_class,Remedial Topic Bootcamps,0.6972,"Risk Match (30%): 0.99, Performance Need (20%): 0.77, Difficulty Fit (15%): 0.00, Time Fit (15%): 1.00, Prereq Fit (10%): 0.00, Expected Effect (10%): 0.95"
42,4,attendance_monitoring,Daily Attendance Monitoring,0.6223,"Risk Match (30%): 0.00, Performance Need (20%): 0.66, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
42,5,counselor_meeting,Academic Counselor Consultation,0.6173,"Risk Match (30%): 0.00, Performance Need (20%): 0.66, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
43,1,advanced_seminar,Advanced Subject Seminar,0.6276,"Risk Match (30%): 0.00, Performance Need (20%): 0.84, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.60"
43,2,remedial_class,Remedial Topic Bootcamps,0.5114,"Risk Match (30%): 0.00, Performance Need (20%): 0.08, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.95"
43,3,extra_exercises,Targeted Practice Exercises,0.4314,"Risk Match (30%): 0.00, Performance Need (20%): 0.08, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
43,4,peer_tutoring,Peer-Led Study Tutoring,0.4214,"Risk Match (30%): 0.00, Performance Need (20%): 0.08, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
43,5,study_group,Facilitated Study Group,0.4163,"Risk Match (30%): 0.00, Performance Need (20%): 0.08, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
44,1,time_planning,Time Management Workshop,0.9291,"Risk Match (30%): 1.00, Performance Need (20%): 0.80, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
44,2,stress_management,Stress & Lifestyle Management Workshop,0.9291,"Risk Match (30%): 1.00, Performance Need (20%): 0.80, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
44,3,peer_tutoring,Peer-Led Study Tutoring,0.9037,"Risk Match (30%): 1.00, Performance Need (20%): 0.99, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
44,4,extra_exercises,Targeted Practice Exercises,0.8137,"Risk Match (30%): 1.00, Performance Need (20%): 0.99, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 0.00, Expected Effect (10%): 0.90"
44,5,remedial_class,Remedial Topic Bootcamps,0.7377,"Risk Match (30%): 1.00, Performance Need (20%): 0.99, Difficulty Fit (15%): 0.00, Time Fit (15%): 0.96, Prereq Fit (10%): 0.00, Expected Effect (10%): 0.95"
45,1,peer_tutoring,Peer-Led Study Tutoring,0.9008,"Risk Match (30%): 1.00, Performance Need (20%): 0.98, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
45,2,extra_exercises,Targeted Practice Exercises,0.8108,"Risk Match (30%): 1.00, Performance Need (20%): 0.98, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 0.00, Expected Effect (10%): 0.90"
45,3,remedial_class,Remedial Topic Bootcamps,0.7408,"Risk Match (30%): 1.00, Performance Need (20%): 0.98, Difficulty Fit (15%): 0.00, Time Fit (15%): 1.00, Prereq Fit (10%): 0.00, Expected Effect (10%): 0.95"
45,4,attendance_monitoring,Daily Attendance Monitoring,0.6475,"Risk Match (30%): 0.00, Performance Need (20%): 0.79, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
45,5,counselor_meeting,Academic Counselor Consultation,0.6425,"Risk Match (30%): 0.00, Performance Need (20%): 0.79, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
46,1,remedial_class,Remedial Topic Bootcamps,0.7071,"Risk Match (30%): 1.00, Performance Need (20%): 0.01, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.40, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.95"
46,2,attendance_monitoring,Daily Attendance Monitoring,0.6817,"Risk Match (30%): 1.00, Performance Need (20%): 0.21, Difficulty Fit (15%): 0.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
